date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg,region_display
2025-08-17,Two_Days_Out_CSX,1,0,0,2,60000.0,0.0,60000.0,1428.57,0.0,1428.57,53.14,65.86,52.8,2.0,4.64,6.17,51.86,61.93,47.33,1634587.14,2011749.5,1617897.17,60152.57,131804.36,182119.57,1574434.57,1879945.14,1435777.6,38918.74,47898.8,38521.36,1432.2,3138.2,4336.18,37486.54,44760.6,34185.18,Two Days Out CSX
2025-08-18,Two_Days_Out_CSX,95,0,0,96,2914410.0,0.0,2914410.0,69390.71,0.0,69390.71,52.57,66.86,55.93,1.57,4.64,6.17,51.71,62.93,50.5,1618202.14,2041973.07,1714043.5,47442.57,131804.36,182119.57,1570759.57,1910168.71,1531923.93,38528.62,48618.41,40810.56,1129.59,3138.2,4336.18,37399.04,45480.21,36474.38,Two Days Out CSX
2025-08-20,Two_Days_Out_CSX,79,2,2,78,2410435.0,60150.0,2350285.0,57391.31,1432.14,55959.17,63.71,72.43,58.5,1.86,4.79,6.13,62.71,68.43,53.1,1958207.14,2212036.29,1791366.67,56035.43,136100.79,181099.9,1902171.71,2075935.5,1610266.77,46623.98,52667.53,42651.59,1334.18,3240.5,4311.9,45289.8,49427.04,38339.68,Two Days Out CSX
2025-08-21,Two_Days_Out_CSX,2,0,2,0,58750.0,58750.0,0.0,1398.81,1398.81,0.0,63.86,72.5,55.37,2.14,4.93,6.2,62.57,68.36,49.87,1962281.43,2214081.29,1695013.67,64428.29,140297.21,183058.23,1897853.14,2073784.07,1511955.43,46720.99,52716.22,40357.47,1534.01,3340.41,4358.53,45186.98,49375.81,35998.94,Two Days Out CSX
2025-08-23,Two_Days_Out_CSX,2,0,2,0,60670.0,60670.0,0.0,1444.52,1444.52,0.0,50.0,59.5,52.77,1.86,3.57,6.27,48.86,56.64,47.17,1537696.43,1818049.21,1614609.33,55843.71,99464.5,185080.57,1481852.71,1718584.71,1429528.77,36611.82,43286.89,38443.08,1329.61,2368.2,4406.68,35282.21,40918.68,34036.4,Two Days Out CSX
2025-08-24,Two_Days_Out_CSX,11,0,6,6,361880.0,181240.0,180640.0,8616.19,4315.24,4300.95,38.86,54.43,50.37,1.86,3.93,6.4,37.71,51.21,44.63,1200185.0,1663770.0,1541606.6,55870.0,110261.64,189159.57,1144315.0,1553508.36,1352447.03,28575.83,39613.57,36704.92,1330.24,2625.28,4503.8,27245.59,36988.29,32201.12,Two Days Out CSX
2025-08-25,Two_Days_Out_CSX,7,0,8,0,233485.0,233485.0,0.0,5559.17,5559.17,0.0,28.14,46.5,47.43,2.86,2.43,6.67,26.0,44.79,41.43,871375.71,1429790.86,1452259.0,84899.29,72525.93,196942.4,786476.43,1357264.93,1255316.6,20747.04,34042.64,34577.6,2021.41,1726.81,4689.1,18725.63,32315.83,29888.49,Two Days Out CSX
2025-08-26,Two_Days_Out_CSX,84,0,0,85,2560900.0,0.0,2560900.0,60973.81,0.0,60973.81,40.0,46.57,50.2,2.86,2.43,6.67,37.86,44.86,44.23,1228647.14,1431617.14,1536622.33,84899.29,72525.93,196942.4,1143747.86,1359091.21,1339679.93,29253.5,34086.12,36586.25,2021.41,1726.81,4689.1,27232.09,32359.31,31897.14,Two Days Out CSX
2025-08-27,Two_Days_Out_CSX,2,0,0,3,90130.0,0.0,90130.0,2145.95,0.0,2145.95,26.71,39.64,50.23,2.86,2.21,6.67,24.57,38.14,44.3,825178.57,1221690.36,1538617.33,84899.29,66170.93,196942.4,740279.29,1155519.43,1341674.93,19647.11,29087.86,36633.75,2021.41,1575.5,4689.1,17625.7,27512.37,31944.64,Two Days Out CSX
2025-08-28,Two_Days_Out_CSX,2,0,0,2,60550.0,0.0,60550.0,1441.67,0.0,1441.67,15.71,39.71,46.7,2.57,2.21,6.6,13.71,38.21,40.8,489480.71,1223843.93,1431330.37,76306.43,66170.93,194980.73,413174.29,1157673.0,1236349.63,11654.3,29139.14,34079.29,1816.82,1575.5,4642.4,9837.48,27563.64,29436.9,Two Days Out CSX
2025-08-29,Two_Days_Out_CSX,1,0,1,0,30591.0,30591.0,0.0,728.36,728.36,0.0,15.57,39.71,46.67,2.43,2.29,6.57,13.71,38.14,40.8,485458.0,1223869.71,1430436.87,72283.71,68356.0,194087.23,413174.29,1155513.71,1236349.63,11558.52,29139.76,34058.02,1721.04,1627.52,4621.12,9837.48,27512.23,29436.9,Two Days Out CSX
2025-08-30,Two_Days_Out_CSX,80,1,1,80,2464182.0,31720.0,2432462.0,58671.0,755.24,57915.76,26.71,38.36,49.2,2.29,2.07,6.6,25.14,37.0,43.33,828816.86,1183256.64,1508534.93,68148.0,61995.86,195144.57,760668.86,1121260.79,1313390.37,19733.74,28172.78,35917.5,1622.57,1476.09,4646.3,18111.16,26696.68,31271.2,Two Days Out CSX
2025-09-01,Two_Days_Out_CSX,6,0,6,1,208270.0,178090.0,30180.0,4958.81,4240.24,718.57,26.0,32.43,49.27,2.29,2.07,6.7,24.43,31.07,43.3,806872.57,1003528.79,1510760.37,67698.0,61784.0,198078.23,739174.57,941744.79,1312682.13,19211.25,23893.54,35970.48,1611.86,1471.05,4716.15,17599.39,22422.49,31254.34,Two Days Out CSX
2025-09-02,Two_Days_Out_CSX,4,0,4,0,116980.0,116980.0,0.0,2785.24,2785.24,0.0,25.57,26.86,46.17,1.71,2.29,3.6,24.43,25.21,43.27,790229.0,830802.36,1415900.67,51054.43,67976.86,104278.2,739174.57,762825.5,1311622.47,18814.98,19781.01,33711.92,1215.58,1618.5,2482.81,17599.39,18162.51,31229.11,Two Days Out CSX
2025-09-03,Two_Days_Out_CSX,96,0,77,20,2935645.0,2327970.0,607675.0,69896.31,55427.86,14468.45,27.29,33.64,49.3,12.71,7.79,6.1,15.14,26.5,43.9,843764.0,1036205.57,1510818.5,383621.57,234260.43,179924.2,460142.43,801945.14,1330894.3,20089.62,24671.56,35971.87,9133.85,5577.63,4283.91,10955.77,19093.93,31687.96,Two Days Out CSX
2025-09-06,Two_Days_Out_CSX,2,0,2,0,59180.0,59180.0,0.0,1409.05,1409.05,0.0,27.29,27.0,49.23,13.0,7.93,6.0,14.71,19.64,43.9,839342.57,832260.57,1507747.83,392075.86,238487.57,176853.53,447266.71,593773.0,1330894.3,19984.35,19815.73,35898.76,9335.14,5678.28,4210.8,10649.21,14137.45,31687.96,Two Days Out CSX
2025-09-07,Two_Days_Out_CSX,2,0,1,1,51070.0,30370.0,20700.0,1215.95,723.1,492.86,27.29,21.5,46.57,13.14,7.86,5.9,14.57,14.14,41.3,837988.29,663734.5,1426054.03,396414.43,236360.43,173815.23,441573.86,427374.07,1252238.8,19952.1,15803.2,33953.67,9438.44,5627.63,4138.46,10513.66,10175.57,29815.21,Two Days Out CSX
2025-09-08,Two_Days_Out_CSX,92,0,6,87,2807495.0,181890.0,2625605.0,66845.12,4330.71,62514.4,40.29,27.93,46.93,13.86,8.14,6.1,27.0,20.36,41.47,1234688.86,860073.43,1436594.53,418028.57,245156.14,179878.23,816660.29,614917.29,1256716.3,29397.35,20477.94,34204.63,9953.06,5837.05,4282.82,19444.29,14640.89,29921.82,Two Days Out CSX
2025-09-09,Two_Days_Out_CSX,1,0,1,0,28550.0,28550.0,0.0,679.76,679.76,0.0,29.0,27.86,46.93,13.86,8.07,6.13,15.57,20.36,41.43,886741.43,857779.14,1436561.2,417575.71,242861.86,180829.9,469165.71,614917.29,1255731.3,21112.89,20423.31,34203.84,9942.28,5782.43,4305.47,11170.61,14640.89,29898.36,Two Days Out CSX
2025-09-10,Two_Days_Out_CSX,80,0,0,81,2464994.0,0.0,2464994.0,58690.33,0.0,58690.33,39.57,32.79,49.57,13.0,7.64,6.13,27.0,25.71,44.1,1209130.57,1008001.57,1517723.67,392134.29,229916.14,180829.9,816996.29,778085.43,1336893.77,28788.82,24000.04,36136.28,9336.53,5474.2,4305.47,19452.29,18525.84,31830.8,Two Days Out CSX
2025-09-11,Two_Days_Out_CSX,95,3,3,93,2901819.0,90392.0,2811427.0,69090.93,2152.19,66938.74,52.57,39.07,46.6,12.86,7.29,5.53,40.29,32.36,41.73,1606964.71,1198596.86,1427613.67,388336.0,219695.21,162765.37,1218628.71,978901.64,1264848.3,38261.06,28538.02,33990.8,9246.1,5230.84,3875.37,29014.97,23307.18,30115.44,Two Days Out CSX
2025-09-13,Two_Days_Out_CSX,176,10,10,167,5380260.0,301750.0,5078510.0,128101.43,7184.52,120916.9,64.0,45.64,49.73,3.29,8.0,5.83,61.29,38.21,44.57,1956195.43,1399979.71,1522896.03,98876.0,241248.79,171821.03,1857319.43,1158730.93,1351075.0,46576.08,33332.85,36259.43,2354.19,5744.02,4090.98,44221.89,27588.83,32168.45,Two Days Out CSX
2025-09-14,Two_Days_Out_CSX,11,1,4,8,319577.0,122190.0,197387.0,7608.98,2909.29,4699.69,65.29,46.29,46.17,3.57,8.29,5.0,62.43,38.57,41.83,1993395.0,1416368.79,1416575.5,107877.43,249976.64,150501.2,1885517.57,1166392.14,1266074.3,47461.79,33723.07,33727.99,2568.51,5951.83,3583.36,44893.27,27771.24,30144.63,Two Days Out CSX
2025-09-15,Two_Days_Out_CSX,89,21,21,69,2719853.0,635190.0,2084663.0,64758.4,15123.57,49634.83,77.71,52.5,46.37,6.43,9.79,5.7,72.14,43.36,41.33,2374649.71,1606319.0,1422726.2,194280.29,295347.36,171674.2,2180369.43,1310971.64,1251052.0,56539.28,38245.69,33874.43,4625.72,7032.08,4087.48,51913.56,31213.61,29786.95,Two Days Out CSX
2025-09-16,Two_Days_Out_CSX,3,0,1,2,90650.0,30150.0,60500.0,2158.33,717.86,1440.48,65.0,52.64,43.17,5.71,9.79,5.63,60.0,43.5,38.17,1986529.0,1610608.93,1324777.7,172603.14,295315.86,169713.53,1813925.86,1315293.07,1155064.17,47298.31,38347.83,31542.33,4109.6,7031.33,4040.8,43188.71,31316.5,27501.53,Two Days Out CSX
2025-09-18,Two_Days_Out_CSX,1,0,2,0,60310.0,60310.0,0.0,1435.95,1435.95,0.0,65.0,47.0,43.17,5.86,9.86,5.7,60.0,37.79,38.13,1991066.14,1438903.79,1325774.7,177140.29,297358.0,171723.87,1813925.86,1141545.79,1154050.83,47406.34,34259.61,31566.06,4217.63,7079.95,4088.66,43188.71,27179.66,27477.4,Two Days Out CSX
2025-09-19,Two_Days_Out_CSX,99,0,1,99,3017595.0,23420.0,2994175.0,71847.5,557.62,71289.88,67.71,53.64,46.43,6.0,9.5,5.73,62.57,44.79,41.4,2070009.14,1639569.86,1425353.53,180486.0,286310.14,172504.53,1889523.14,1353259.71,1252849.0,49285.93,39037.38,33936.99,4297.29,6816.91,4107.25,44988.65,32220.47,29829.74,Two Days Out CSX
2025-09-21,Two_Days_Out_CSX,1,0,0,1,20100.0,0.0,20100.0,478.57,0.0,478.57,54.29,53.43,43.17,5.57,9.21,5.6,49.43,44.86,38.23,1658335.0,1632649.86,1324931.37,167572.86,277954.43,168479.13,1490762.14,1354695.43,1156452.23,39484.17,38872.62,31545.98,3989.83,6617.96,4011.41,35494.34,32254.65,27534.58,Two Days Out CSX
2025-09-22,Two_Days_Out_CSX,182,1,1,182,5529485.0,30090.0,5499395.0,131654.4,716.43,130937.98,55.14,59.57,46.27,4.29,3.79,5.43,51.57,56.43,41.5,1679652.86,1817924.14,1418432.2,128764.29,113820.14,163446.93,1550888.57,1704104.0,1254985.27,39991.73,43283.91,33772.19,3065.82,2710.0,3891.59,36925.92,40573.9,29880.6,Two Days Out CSX
2025-09-23,Two_Days_Out_CSX,104,0,0,105,3197872.0,0.0,3197872.0,76139.81,0.0,76139.81,68.43,66.86,47.0,3.71,3.64,5.4,65.43,63.93,42.27,2090837.86,2042116.43,1440522.93,111308.57,109593.0,162437.6,1979529.29,1932523.43,1278085.33,49781.85,48621.82,34298.16,2650.2,2609.36,3867.56,47131.65,46012.46,30430.6,Two Days Out CSX
2025-09-26,Two_Days_Out_CSX,1,0,1,0,20810.0,20810.0,0.0,495.48,495.48,0.0,55.86,66.79,47.0,0.86,3.64,5.43,55.57,63.86,42.2,1705260.29,2039955.0,1439216.6,23540.0,108910.14,163131.27,1681720.29,1931044.86,1276085.33,40601.43,48570.36,34267.06,560.48,2593.1,3884.08,40040.96,45977.26,30382.98,Two Days Out CSX
2025-09-27,Two_Days_Out_CSX,103,0,5,99,3166120.0,146690.0,3019430.0,75383.81,3492.62,71891.19,70.14,67.57,47.27,1.43,3.57,5.6,69.43,64.71,42.3,2144613.14,2065571.07,1447606.93,40188.57,106395.86,168020.93,2104424.57,1959175.21,1279586.0,51062.22,49180.26,34466.83,956.87,2533.24,4000.5,50105.35,46647.03,30466.33,Two Days Out CSX
2025-09-28,Two_Days_Out_CSX,2,0,0,3,71270.0,0.0,71270.0,1696.9,0.0,1696.9,70.29,67.64,44.7,1.14,3.5,5.53,69.86,64.93,39.8,2146178.86,2068622.5,1369634.77,31572.86,104356.57,166015.93,2114606.0,1964265.93,1203618.83,51099.5,49252.92,32610.35,751.74,2484.68,3952.76,50347.76,46768.24,28657.59,Two Days Out CSX
2025-09-29,Two_Days_Out_CSX,87,0,0,88,2638273.0,0.0,2638273.0,62816.02,0.0,62816.02,68.57,68.14,47.53,1.0,3.5,5.47,68.29,65.43,42.73,2091990.0,2080999.57,1455618.87,28227.14,104356.57,164057.6,2063762.86,1976643.0,1291561.27,49809.28,49547.61,34657.59,672.08,2484.68,3906.13,49137.21,47062.93,30751.46,Two Days Out CSX
2025-09-30,Two_Days_Out_CSX,188,6,8,181,5725942.0,239740.0,5486202.0,136331.95,5708.1,130623.86,95.29,74.79,53.73,2.14,3.86,5.67,94.0,71.71,48.77,2907110.29,2282722.64,1644461.27,62475.71,115024.29,170026.6,2844634.57,2167698.36,1474434.67,69216.91,54350.54,39153.84,1487.52,2738.67,4048.25,67729.39,51611.86,35105.59,Two Days Out CSX
2025-10-01,Two_Days_Out_CSX,0,0,1,0,30000.0,30000.0,0.0,714.29,714.29,0.0,69.29,62.21,53.37,2.14,3.21,5.5,68.0,59.79,48.57,2121469.57,1900561.21,1633398.6,62462.86,95613.57,164985.27,2059006.71,1804947.64,1468413.33,50511.18,45251.46,38890.44,1487.21,2276.52,3928.22,49023.97,42974.94,34962.22,Two Days Out CSX
2025-10-04,Two_Days_Out_CSX,3,0,2,1,76820.0,56310.0,20510.0,1829.05,1340.71,488.33,54.86,61.64,53.23,2.43,3.07,5.3,53.14,59.29,48.6,1675605.0,1883221.43,1628176.43,70507.14,90907.86,159079.43,1605097.86,1792313.57,1469097.0,39895.36,44838.6,38766.11,1678.74,2164.47,3787.61,38216.61,42674.13,34978.5,Two Days Out CSX
2025-10-05,Two_Days_Out_CSX,87,0,1,87,2661466.0,25660.0,2635806.0,63368.24,610.95,62757.29,67.14,61.5,53.33,2.43,1.64,5.33,65.57,60.57,48.67,2052841.57,1879050.93,1631528.63,71200.0,47370.0,159934.77,1981641.57,1831680.93,1471593.87,48877.18,44739.31,38845.92,1695.24,1127.86,3807.97,47181.94,43611.45,35037.95,Two Days Out CSX
2025-10-07,Two_Days_Out_CSX,2,0,2,0,56186.0,56186.0,0.0,1337.76,1337.76,0.0,52.71,61.43,53.33,2.0,1.71,5.4,51.43,60.43,48.57,1608565.29,1876589.21,1630397.17,58270.86,49229.71,161807.63,1550294.43,1827359.5,1468589.53,38299.17,44680.7,38818.98,1387.4,1172.14,3852.56,36911.77,43508.56,34966.42,Two Days Out CSX
2025-10-08,Two_Days_Out_CSX,182,0,1,182,5547013.0,30320.0,5516693.0,132071.74,721.9,131349.83,78.43,74.36,59.33,2.14,1.64,5.43,77.0,73.43,54.57,2390814.29,2268496.57,1813279.27,62602.29,47087.57,162818.3,2328212.0,2221409.0,1650460.97,56924.15,54011.82,43173.32,1490.53,1121.13,3876.63,55433.62,52890.69,39296.69,Two Days Out CSX
2025-10-09,Two_Days_Out_CSX,0,0,0,1,30000.0,0.0,30000.0,714.29,0.0,714.29,66.0,67.29,59.3,2.14,1.57,5.4,64.57,66.43,54.6,2018203.86,2055096.93,1813259.57,62602.29,45414.71,161798.6,1955601.57,2009682.21,1651460.97,48052.47,48930.88,43172.85,1490.53,1081.3,3852.35,46561.94,47849.58,39320.5,Two Days Out CSX
2025-10-13,Two_Days_Out_CSX,2,0,1,1,58270.0,30330.0,27940.0,1387.38,722.14,665.24,39.43,67.36,56.7,1.14,1.64,5.4,38.86,66.43,51.97,1208536.43,2057823.36,1733062.5,32686.57,47581.14,161752.27,1175849.86,2010242.21,1571310.23,28774.68,48995.79,41263.39,778.25,1132.88,3851.24,27996.43,47862.91,37412.15,Two Days Out CSX
2025-10-14,Two_Days_Out_CSX,97,0,0,98,2983020.0,0.0,2983020.0,71024.29,0.0,71024.29,53.29,61.29,59.73,1.0,1.57,5.2,52.86,60.43,55.2,1630396.43,1875933.0,1825554.17,28400.86,45431.86,155815.93,1601995.57,1830501.14,1669738.23,38818.96,44665.07,43465.58,676.21,1081.71,3709.9,38142.75,43583.36,39755.67,Two Days Out CSX
2025-10-15,Two_Days_Out_CSX,63,0,0,64,1945755.0,0.0,1945755.0,46327.5,0.0,46327.5,61.86,58.36,61.7,0.71,1.57,5.07,61.86,57.5,57.33,1897387.14,1786496.07,1886513.33,20356.57,45431.86,151916.6,1877030.57,1741064.21,1734596.73,45175.89,42535.62,44916.98,484.68,1081.71,3617.06,44691.21,41453.91,41299.92,Two Days Out CSX
2025-10-16,Two_Days_Out_CSX,93,2,4,90,2820153.0,120880.0,2699273.0,67146.5,2878.1,64268.4,62.71,64.93,61.6,1.14,1.79,2.63,62.29,63.93,59.67,1920056.71,1986449.14,1882663.6,33959.43,52579.71,78346.93,1886097.29,1933869.43,1804316.67,45715.64,47296.41,44825.32,808.56,1251.9,1865.4,44907.08,46044.51,42959.92,Two Days Out CSX
2025-10-17,Two_Days_Out_CSX,81,1,1,81,2508043.0,30630.0,2477413.0,59715.31,729.29,58986.02,74.0,63.36,64.23,1.0,1.5,2.6,73.86,62.64,62.37,2270322.0,1939443.64,1964292.37,30308.57,44289.71,77395.27,2240013.43,1895153.93,1886897.1,54055.29,46177.23,46768.87,721.63,1054.52,1842.74,53333.65,45122.71,44926.12,Two Days Out CSX
2025-10-19,Two_Days_Out_CSX,88,1,1,88,2712810.0,30000.0,2682810.0,64590.71,714.29,63876.43,60.57,69.5,67.1,1.0,1.57,2.6,60.43,68.71,65.27,1865435.86,2128125.07,2053017.03,30262.86,46432.57,77382.93,1835173.0,2081692.5,1975634.1,44415.14,50669.64,48881.36,720.55,1105.54,1842.45,43694.6,49564.11,47038.91,Two Days Out CSX
2025-10-20,Two_Days_Out_CSX,187,1,2,186,5724894.0,57735.0,5667159.0,136307.0,1374.64,134932.36,87.29,76.64,70.27,1.29,1.71,2.47,86.86,75.71,68.57,2678992.14,2348598.0,2150263.67,38510.71,50556.5,73244.43,2640481.43,2298041.5,2077019.23,63785.53,55919.0,51196.75,916.92,1203.73,1743.92,62868.61,54715.27,49452.84,Two Days Out CSX
2025-10-21,Two_Days_Out_CSX,80,1,1,80,2448694.0,30000.0,2418694.0,58302.24,714.29,57587.95,98.43,68.93,72.9,1.29,1.21,2.47,98.14,68.5,71.23,3020481.29,2114508.86,2230935.13,38463.57,35575.07,73292.77,2982017.71,2078933.79,2157642.37,71916.22,50345.45,53117.5,915.8,847.03,1745.07,71000.42,49498.42,51372.44,Two Days Out CSX
2025-10-22,Two_Days_Out_CSX,2,0,2,0,58725.0,58725.0,0.0,1398.21,1398.21,0.0,84.86,69.07,70.3,1.57,1.29,2.53,84.14,68.5,68.53,2602724.86,2116560.64,2150726.17,46852.86,37626.86,75250.27,2555872.0,2078933.79,2075475.9,61969.64,50394.3,51207.77,1115.55,895.88,1791.67,60854.09,49498.42,49416.09,Two Days Out CSX
2025-10-23,Two_Days_Out_CSX,5,0,1,5,180600.0,28610.0,151990.0,4300.0,681.19,3618.81,76.57,69.21,67.3,1.71,1.21,2.47,75.71,68.79,65.6,2350559.86,2123973.5,2060018.87,50940.0,35648.29,73190.87,2299619.86,2088325.21,1986828.0,55965.71,50570.8,49048.07,1212.86,848.77,1742.64,54752.85,49722.03,47305.43,Two Days Out CSX
2025-10-26,Two_Days_Out_CSX,177,0,0,178,5417121.0,0.0,5417121.0,128979.07,0.0,128979.07,88.57,75.64,67.33,1.14,1.14,2.13,88.29,75.29,65.97,2721555.29,2320806.0,2061247.57,33671.43,33815.43,63132.53,2687883.86,2286990.57,1998115.03,64798.93,55257.29,49077.32,801.7,805.13,1503.16,63997.23,54452.16,47574.17,Two Days Out CSX
2025-10-27,Two_Days_Out_CSX,2,0,2,0,58633.0,58633.0,0.0,1396.02,1396.02,0.0,77.29,75.64,67.03,1.29,1.14,2.07,76.71,75.29,65.7,2371639.57,2320980.79,2052549.43,37671.86,33990.21,61013.97,2333967.71,2286990.57,1991535.47,56467.61,55261.45,48870.22,896.95,809.29,1452.71,55570.66,54452.16,47417.51,Two Days Out CSX
2025-10-29,Two_Days_Out_CSX,98,0,0,99,3013179.0,0.0,3013179.0,71742.36,0.0,71742.36,78.71,69.64,67.33,1.14,1.07,1.37,78.29,69.36,66.7,2414549.43,2139992.64,2062326.97,33386.14,31824.5,39840.97,2381163.29,2108168.14,2022486.0,57489.27,50952.21,49103.02,794.91,757.73,948.59,56694.36,50194.48,48154.43,Two Days Out CSX
2025-10-31,Two_Days_Out_CSX,82,8,8,75,2509192.0,241201.0,2267991.0,59742.67,5742.88,53999.79,63.71,75.5,69.97,2.0,1.64,1.6,62.43,74.64,69.13,1955163.43,2317077.79,2142945.03,59595.57,49053.14,46876.0,1895567.86,2268024.64,2096069.03,46551.51,55168.52,51022.5,1418.94,1167.93,1116.1,45132.57,54000.59,49906.41,Two Days Out CSX
2025-11-01,Two_Days_Out_CSX,2,0,0,3,90410.0,0.0,90410.0,2152.62,0.0,2152.62,52.57,75.5,70.0,1.86,1.57,1.53,51.43,74.79,69.23,1618265.71,2319373.5,2143948.37,55309.86,46886.71,44865.67,1562955.86,2272486.79,2099082.7,38530.14,55223.18,51046.39,1316.9,1116.35,1068.23,37213.24,54106.83,49978.16,Two Days Out CSX
2025-11-02,Two_Days_Out_CSX,1,0,1,0,30085.0,30085.0,0.0,716.31,716.31,0.0,52.43,68.64,66.73,1.71,1.64,1.53,51.43,67.79,65.93,1614174.29,2108449.57,2044364.7,51218.43,49035.64,45087.83,1562955.86,2059413.93,1999276.87,38432.72,50201.18,48675.35,1219.49,1167.52,1073.52,37213.24,49033.66,47601.83,Two Days Out CSX
2025-11-03,Two_Days_Out_CSX,1,0,2,0,58620.0,58620.0,0.0,1395.71,1395.71,0.0,51.86,64.21,66.73,1.86,1.79,1.6,50.71,63.21,65.9,1596748.57,1973654.21,2045648.7,55505.57,53222.79,47041.83,1541243.0,1920431.43,1998606.87,38017.82,46991.77,48705.92,1321.56,1267.21,1120.04,36696.26,45724.56,47585.88,Two Days Out CSX
2025-11-04,Two_Days_Out_CSX,76,17,18,59,2335261.0,544970.0,1790291.0,55601.45,12975.48,42625.98,37.43,63.0,63.2,4.43,2.79,2.17,33.71,61.0,61.8,1156482.86,1939019.07,1939174.57,133358.43,83514.93,64204.5,1023124.43,1855504.14,1874970.07,27535.31,46167.12,46170.82,3175.2,1988.45,1528.68,24360.11,44178.67,44642.14,Two Days Out CSX
2025-11-05,Two_Days_Out_CSX,3,0,3,0,88611.0,88611.0,0.0,2109.79,2109.79,0.0,37.57,57.43,59.83,4.57,2.93,2.27,33.71,55.21,58.3,1160765.43,1766202.5,1835532.53,137641.0,87656.43,67158.2,1023124.43,1678546.07,1768374.33,27637.27,42052.44,43703.16,3277.17,2087.06,1599.0,24360.11,39965.38,42104.15,Two Days Out CSX
2025-11-06,Two_Days_Out_CSX,50,0,0,51,1556385.0,0.0,1556385.0,37056.79,0.0,37056.79,30.71,54.71,61.47,4.57,2.86,2.23,26.86,52.57,60.0,952652.0,1683600.71,1886718.37,137641.0,85513.57,66464.53,815011.0,1598087.14,1820253.83,22682.19,40085.73,44921.87,3277.17,2036.04,1582.49,19405.03,38049.7,43339.38,Two Days Out CSX
2025-11-08,Two_Days_Out_CSX,2,0,2,0,60580.0,60580.0,0.0,1442.38,1442.38,0.0,19.29,41.5,58.1,3.71,2.86,2.13,16.14,39.29,56.7,602850.29,1279006.86,1783200.37,111838.0,85716.79,63594.2,491012.29,1193290.07,1719606.17,14353.58,30452.54,42457.15,2662.81,2040.88,1514.15,11690.77,28411.67,40943.0,Two Days Out CSX
2025-11-09,Two_Days_Out_CSX,96,1,1,96,2950382.0,30660.0,2919722.0,70247.19,730.0,69517.19,32.71,42.64,61.23,3.86,2.86,2.17,29.43,40.43,59.8,1011417.71,1314841.71,1879170.77,116218.0,85763.93,64616.2,895199.71,1229077.79,1814554.57,24081.37,31305.76,44742.16,2767.1,2042.0,1538.48,21314.28,29263.76,43203.68,Two Days Out CSX
2025-11-10,Two_Days_Out_CSX,80,0,0,81,2467727.0,0.0,2467727.0,58755.4,0.0,58755.4,44.0,48.21,61.0,3.71,2.71,2.17,41.0,46.21,59.57,1359652.29,1486913.29,1873485.9,111920.14,81569.29,64616.2,1247732.14,1405344.0,1808869.7,32372.67,35402.7,44606.81,2664.77,1942.13,1538.48,29707.91,33460.57,43068.33,Two Days Out CSX
2025-11-11,Two_Days_Out_CSX,2,0,3,0,87870.0,87870.0,0.0,2092.14,2092.14,0.0,44.14,48.0,54.8,3.86,2.86,2.0,41.0,45.86,53.53,1363830.86,1480289.71,1685550.17,116098.71,85802.14,59553.87,1247732.14,1394487.57,1625996.3,32472.16,35244.99,40132.15,2764.26,2042.91,1417.95,29707.91,33202.09,38714.2,Two Days Out CSX
2025-11-12,Two_Days_Out_CSX,3,0,2,1,83460.0,53460.0,30000.0,1987.14,1272.86,714.29,33.71,35.57,54.9,1.57,3.0,2.03,32.71,33.21,53.57,1042145.0,1099313.93,1687332.17,45883.0,89620.71,60335.87,996262.0,1009693.21,1626996.3,24812.98,26174.14,40174.58,1092.45,2133.83,1436.57,23720.52,24040.32,38738.01,Two Days Out CSX
2025-11-13,Two_Days_Out_CSX,2,0,2,0,59190.0,59190.0,0.0,1409.29,1409.29,0.0,33.57,35.57,54.87,1.43,3.0,2.03,32.71,33.21,53.53,1037942.0,1099353.71,1686744.5,41680.0,89660.5,60431.87,996262.0,1009693.21,1626312.63,24712.9,26175.09,40160.58,992.38,2134.77,1438.85,23720.52,24040.32,38721.73,Two Days Out CSX
2025-11-14,Two_Days_Out_CSX,1,0,0,1,30220.0,0.0,30220.0,719.52,0.0,719.52,26.57,28.64,52.0,1.43,3.0,2.0,25.57,26.21,50.67,819918.43,886285.21,1599036.3,41680.0,89660.5,59576.53,778238.43,796624.71,1539459.77,19521.87,21102.03,38072.29,992.38,2134.77,1418.49,18529.49,18967.26,36653.8,Two Days Out CSX
