car_id,detection_time,sensor,cubic_capacity,sighting_id
TILX0000638771,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
TILX0000636305,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
TILX0000636088,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
TILX0000636222,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
TILX0000639013,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
SHPX0000464470,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6224.0,3368573
TILX0000636281,2025-07-03 22:27:18.012000+00:00,"Phelan, BC",6351.0,3368573
DOWX0000069324,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6224.0,3375614
CCBX0000073431,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
DOWX0000060875,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6241.0,3375614
CCBX0000072836,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
CCBX0000073050,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
DOWX0000067455,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6241.0,3375614
AOKX0000091199,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6250.0,3375614
DOWX0000069925,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6224.0,3375614
CCBX0000073395,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
DOWX0000060076,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6241.0,3375614
CCBX0000072628,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
DOWX0000069985,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6224.0,3375614
CCBX0000058884,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6270.0,3375614
CCBX0000059647,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6200.0,3375614
DOWX0000069682,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6224.0,3375614
CCBX0000071764,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6221.0,3375614
CCBX0000059626,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6200.0,3375614
DOWX0000069448,2025-07-05 08:52:51.565000+00:00,"Phelan, BC",6224.0,3375614
DOWX0000060949,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6241.0,3378791
CCBX0000058785,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6270.0,3378791
SOXX0000620802,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6250.0,3378791
CCBX0000072164,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6221.0,3378791
CCBX0000071178,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6270.0,3378791
MULX0000052320,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6224.0,3378791
CCBX0000071938,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6221.0,3378791
CCBX0000071417,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6221.0,3378791
DOWX0000068242,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6200.0,3378791
CCBX0000072027,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6221.0,3378791
DOWX0000068894,2025-07-06 02:06:58.945000+00:00,"Phelan, BC",6224.0,3378791
TILX0000638012,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
SHPX0000464472,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6224.0,3380367
TILX0000650432,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000636236,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000636182,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000636198,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000638757,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000650399,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000637983,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000638042,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000637913,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000638632,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000637964,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000636218,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
CRDX0000015013,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6300.0,3380367
CRDX0000015022,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6300.0,3380367
TILX0000642447,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000650360,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000638597,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000637322,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000637939,2025-07-06 11:11:34.456000+00:00,"Phelan, BC",6351.0,3380367
TILX0000638047,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638231,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638265,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638245,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638229,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000636187,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000636793,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000636138,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637912,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637522,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000642555,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000640444,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638894,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638264,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637334,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000640537,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638279,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638863,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
SHPX0000464416,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6224.0,3391115
CRDX0000015072,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6300.0,3391115
TILX0000639582,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638255,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638028,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637908,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000639289,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
CRDX0000015190,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637395,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000636262,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000640071,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
SHPX0000464412,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6224.0,3391115
TILX0000638006,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637949,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000639337,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638915,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638015,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000637925,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000638216,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
CRDX0000015106,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6300.0,3391115
CRDX0000015429,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6310.0,3391115
SHPX0000464434,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6224.0,3391115
TILX0000636175,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
TILX0000636176,2025-07-08 19:32:51.695000+00:00,"Phelan, BC",6351.0,3391115
CCBX0000071704,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DCLX0000008135,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6245.0,3398814
DOWX0000060733,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
CCBX0000072924,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
CCBX0000073247,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
NCLX0000210186,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCIX0000008569,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6340.0,3398814
CCBX0000072113,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
CCBX0000072718,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000068744,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
UTCX0000054487,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
CCBX0000071723,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000069983,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
NCLX0000003340,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCLX0000003358,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
CCBX0000072576,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
NCIX0000006789,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCIX0000006516,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCIX0000220126,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCIX0000006946,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
CBFX0000470433,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
NCLX0000004136,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCLX0000210179,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCLX0000003403,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
NCLX0000210209,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
DOWX0000066483,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
DOWX0000069891,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
NCIX0000002076,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6245.0,3398814
CCBX0000071435,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000068137,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000069850,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
CCBX0000072720,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
AOKX0000091357,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6250.0,3398814
CCBX0000072387,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000069241,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6200.0,3398814
NCLX0000004298,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6400.0,3398814
DCLX0000008173,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6245.0,3398814
CCBX0000072651,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000060497,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
DOWX0000067300,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
DOWX0000060534,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
DOWX0000060505,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
DCLX0000008066,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6245.0,3398814
CCBX0000071403,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
CCBX0000071796,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
CCBX0000073370,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000069202,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6200.0,3398814
CCBX0000072450,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000069256,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6224.0,3398814
CCBX0000058710,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6270.0,3398814
NCIX0000002052,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6245.0,3398814
DOWX0000060257,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6241.0,3398814
CCBX0000072262,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
CCBX0000071654,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6221.0,3398814
DOWX0000068916,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6200.0,3398814
DOWX0000069138,2025-07-10 09:40:05.870000+00:00,"Terrace, BC",6200.0,3398814
TILX0000637448,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000637929,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000641396,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000637932,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000638220,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000638905,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
CRDX0000015096,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6300.0,3403818
TILX0000637400,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000637931,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
TILX0000638011,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6351.0,3403818
SHPX0000464447,2025-07-11 09:46:23.896000+00:00,"Phelan, BC",6224.0,3403818
DOWX0000067690,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6241.0,3412525
DOWX0000060886,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6241.0,3412525
CCBX0000059589,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6200.0,3412525
CCBX0000058975,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6270.0,3412525
CCBX0000071410,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
MULX0000052423,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
CCBX0000071664,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
TILX0000638029,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6351.0,3412525
DOWX0000069560,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
TILX0000637975,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6351.0,3412525
DOWX0000066358,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
CCBX0000072150,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
CCBX0000071189,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6270.0,3412525
DOWX0000068633,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
DCLX0000008110,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6245.0,3412525
DOWX0000067482,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6241.0,3412525
DOWX0000066603,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
DOWX0000066137,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
CCBX0000071994,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
CCBX0000072839,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
CCBX0000071562,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6221.0,3412525
CCBX0000058828,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6270.0,3412525
IARX0000622687,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6241.0,3412525
CCBX0000071006,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6270.0,3412525
DOWX0000062216,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6270.0,3412525
DOWX0000066623,2025-07-13 06:28:54.299000+00:00,"Phelan, BC",6224.0,3412525
TILX0000639237,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636264,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000650487,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639329,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638000,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639412,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636357,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636071,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000637777,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000642526,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639491,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636078,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638044,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638834,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638869,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000640475,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000640328,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015079,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
SHPX0000463548,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6201.0,3418213
TILX0000637425,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000637927,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015057,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
SHPX0000464465,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6224.0,3418213
CRDX0000015089,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
CRDX0000015050,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000637961,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636194,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000642446,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638246,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638708,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639392,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638195,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636281,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
SHPX0000464429,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6224.0,3418213
TILX0000637995,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636754,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
SHPX0000464452,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6224.0,3418213
CRDX0000015015,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000639489,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636088,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015062,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000637460,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000638250,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015066,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
CRDX0000015048,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000639572,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015093,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000636222,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
CRDX0000015083,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6300.0,3418213
TILX0000637957,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000637053,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639284,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000639563,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000637097,2025-07-14 14:23:07.070000+00:00,"Phelan, BC",6351.0,3418213
TILX0000636802,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637919,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638750,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637950,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638267,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637906,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000640081,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638551,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637904,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
SHPX0000464408,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6224.0,3427334
TILX0000650426,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638557,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637917,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637911,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638811,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638271,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638007,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637965,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000637770,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638958,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638019,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
SHPX0000464427,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6224.0,3427334
TILX0000638204,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
TILX0000638879,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6351.0,3427334
SHPX0000464438,2025-07-16 11:09:59.107000+00:00,"Phelan, BC",6224.0,3427334
TILX0000637939,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
CCBX0000071924,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6221.0,3429389
TILX0000642562,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000637921,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
SOXX0000091434,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6250.0,3429389
CCBX0000072217,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6221.0,3429389
TILX0000650399,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000638632,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000637334,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000642555,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000639380,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000638863,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
TILX0000638279,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
CCBX0000059619,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6200.0,3429389
SHPX0000464407,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6224.0,3429389
TILX0000636197,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
DOWX0000060994,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6241.0,3429389
SHPX0000464439,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6224.0,3429389
TILX0000637235,2025-07-16 20:39:08.783000+00:00,"Phelan, BC",6351.0,3429389
CCBX0000072741,2025-07-17 18:12:30.250000+00:00,"Terrace, BC",6221.0,3433763
TILX0000638231,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000638245,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000640537,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000636138,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000638894,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000638047,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000637976,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000638220,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
TILX0000636236,2025-07-19 04:05:43.450000+00:00,"Phelan, BC",6351.0,3441094
