car_id,detection_time,date,direction,sensor
CTCX0000303105,2025-12-17T06:03:42.815Z,2025-12-17,Westbound,"Coalhurst, AB"
NONE,2025-12-17T06:03:42.815Z,2025-12-17,Westbound,"Coalhurst, AB"
PROX0000043899,2025-12-17T06:03:42.815Z,2025-12-17,Westbound,"Coalhurst, AB"
TILX0000355613,2025-12-17T06:03:42.815Z,2025-12-17,Westbound,"Coalhurst, AB"
TILX0000355514,2025-12-17T06:08:07.547Z,2025-12-17,Westbound,"Coalhurst, AB"
PROX0000043480,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
UTLX0000211365,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000730125,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000300966,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
PROX0000048749,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
TILX0000355574,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000300352,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000300900,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000732801,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000732688,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000300354,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000300239,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
PROX0000043841,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000732748,2025-12-17T07:20:37.096Z,2025-12-17,Westbound,"Brooks, AB"
PROX0000048703,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
TILX0000355342,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
TILX0000355289,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
NONE,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
PROX0000044733,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
CITX0000221157,2025-12-17T10:07:38.967Z,2025-12-17,Westbound,"Coalhurst, AB"
PROX0000045239,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000732600,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
NATX0000303089,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000303318,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
GATX0000214424,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
CTCX0000302712,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
TILX0000355302,2025-12-17T19:05:15.013Z,2025-12-17,Westbound,"Brooks, AB"
TILX0000355514,2025-12-17T23:06:24.453Z,2025-12-17,Westbound,"Coalhurst, AB"
NATX0000303034,2025-12-17T23:06:24.453Z,2025-12-17,Westbound,"Coalhurst, AB"
PROX0000043899,2025-12-17T23:06:24.453Z,2025-12-17,Westbound,"Coalhurst, AB"
GATX0000214496,2025-12-17T23:06:24.453Z,2025-12-17,Westbound,"Coalhurst, AB"
CTCX0000303105,2025-12-17T23:06:24.453Z,2025-12-17,Westbound,"Coalhurst, AB"
CTCX0000300343,2025-12-18T01:15:40.497Z,2025-12-18,Westbound,"Coalhurst, AB"
PROX0000045546,2025-12-18T01:15:40.497Z,2025-12-18,Westbound,"Coalhurst, AB"
NATX0000303412,2025-12-18T01:15:40.497Z,2025-12-18,Westbound,"Coalhurst, AB"
NONE,2025-12-18T01:15:40.497Z,2025-12-18,Westbound,"Coalhurst, AB"
PROX0000048650,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
TILX0000355375,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
NATX0000303059,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
PROX0000044297,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
PROX0000048688,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000732183,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000300466,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000300922,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000736485,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
NATX0000303010,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000301934,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
GATX0000214456,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000300378,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000732188,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
TILX0000355491,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
PROX0000044980,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
PROX0000043474,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
CTCX0000300271,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
PROX0000043464,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
GATX0000214466,2025-12-18T02:44:43.980Z,2025-12-18,Westbound,"Brooks, AB"
NATX0000310266,2025-12-19T00:03:37.190Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000045246,2025-12-19T00:03:37.190Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000732657,2025-12-19T00:24:59.878Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000731915,2025-12-19T00:24:59.878Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000732637,2025-12-19T00:24:59.878Z,2025-12-19,Eastbound,"Waldeck, SK"
TIMX0000350033,2025-12-19T00:30:26.278Z,2025-12-19,Eastbound,"Waldeck, SK"
CGTX0000031012,2025-12-19T02:05:48.679Z,2025-12-19,Westbound,"Brooks, AB"
CGTX0000031031,2025-12-19T02:05:48.679Z,2025-12-19,Westbound,"Brooks, AB"
CGTX0000031002,2025-12-19T02:05:48.679Z,2025-12-19,Westbound,"Brooks, AB"
CGTX0000031009,2025-12-19T02:05:48.679Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000300448,2025-12-19T05:04:09.596Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000732789,2025-12-19T05:04:09.596Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000301294,2025-12-19T05:04:09.596Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000300369,2025-12-19T05:04:09.596Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000300522,2025-12-19T05:04:09.596Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000300554,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000303318,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
NATX0000303089,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000732600,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
PROX0000045239,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
TILX0000355302,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000302712,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
GATX0000214424,2025-12-19T11:55:39.936Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000303185,2025-12-19T14:49:13.995Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000732656,2025-12-19T14:49:13.995Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000732712,2025-12-19T14:49:13.995Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000300346,2025-12-19T14:49:13.995Z,2025-12-19,Eastbound,"Waldeck, SK"
CTCX0000730046,2025-12-19T14:49:13.995Z,2025-12-19,Eastbound,"Waldeck, SK"
TIMX0000350025,2025-12-19T17:00:23.803Z,2025-12-19,Eastbound,"Waldeck, SK"
PROX0000044733,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
CITX0000221157,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
GATX0000214492,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
UTLX0000212879,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
NATX0000303639,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
TILX0000355342,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
TILX0000355289,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
NATX0000302970,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
GATX0000214480,2025-12-19T18:56:27.468Z,2025-12-19,Southbound,"Kevin, MT"
CTCX0000730789,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000045462,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000303129,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000730014,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
TILX0000355457,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000732624,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000048685,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000043476,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000045243,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
PROX0000044348,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
GATX0000214478,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000302566,2025-12-19T21:52:33.870Z,2025-12-19,Westbound,"Coalhurst, AB"
CTCX0000300550,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
UTLX0000207622,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
TILX0000355302,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
PROX0000045239,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
GATX0000214424,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
NATX0000303089,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000302712,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000303318,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
PROX0000047244,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000732054,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000736539,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CTCX0000732600,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
TILX0000355319,2025-12-19T23:08:58.036Z,2025-12-19,Westbound,"Brooks, AB"
CGTX0000031029,2025-12-20T04:35:22.673Z,2025-12-20,Eastbound,"Waldeck, SK"
NONE,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
TILX0000355519,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
PROX0000044558,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
GATX0000214488,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000732664,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300429,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300405,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300353,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300439,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000732622,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300895,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000732804,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
CTCX0000300243,2025-12-20T05:03:24.931Z,2025-12-20,Westbound,"Coalhurst, AB"
TIMX0000350009,2025-12-20T15:07:42.500Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000300343,2025-12-20T21:20:47.270Z,2025-12-20,Southbound,"Kevin, MT"
PROX0000045545,2025-12-20T21:20:47.270Z,2025-12-20,Southbound,"Kevin, MT"
NATX0000303412,2025-12-20T21:20:47.270Z,2025-12-20,Southbound,"Kevin, MT"
NATX0000301875,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000736430,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000303894,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
GATX0000214433,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
NATX0000303114,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
PROX0000044606,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
PROX0000047241,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000731090,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CITX0000220113,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000300363,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
TILX0000355447,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
NATX0000303561,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
NATX0000303581,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
TILX0000355364,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000300547,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000303135,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000732692,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000732660,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
NONE,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000732684,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
PROX0000043469,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
CTCX0000732604,2025-12-20T22:56:47.722Z,2025-12-20,Westbound,"Brooks, AB"
GATX0000214488,2025-12-21T00:31:00.255Z,2025-12-21,Westbound,"Coalhurst, AB"
PROX0000048695,2025-12-21T00:31:00.255Z,2025-12-21,Westbound,"Coalhurst, AB"
CTCX0000732691,2025-12-21T01:29:15.926Z,2025-12-21,Eastbound,"Waldeck, SK"
PROX0000045477,2025-12-21T01:29:15.926Z,2025-12-21,Eastbound,"Waldeck, SK"
CTCX0000300655,2025-12-21T01:29:15.926Z,2025-12-21,Eastbound,"Waldeck, SK"
NATX0000303084,2025-12-21T01:29:15.926Z,2025-12-21,Eastbound,"Waldeck, SK"
PROX0000044493,2025-12-21T12:07:55.611Z,2025-12-21,Eastbound,"Waldeck, SK"
PROX0000044417,2025-12-21T12:07:55.611Z,2025-12-21,Eastbound,"Waldeck, SK"
AZLX0000020252,2025-12-21T12:07:55.611Z,2025-12-21,Eastbound,"Waldeck, SK"
CGTX0000031010,2025-12-21T12:07:55.611Z,2025-12-21,Eastbound,"Waldeck, SK"
TILX0000355543,2025-12-21T12:07:55.611Z,2025-12-21,Eastbound,"Waldeck, SK"
CTCX0000732585,2025-12-21T13:58:55.669Z,2025-12-21,Eastbound,"Waldeck, SK"
PROX0000048689,2025-12-21T13:58:55.669Z,2025-12-21,Eastbound,"Waldeck, SK"
TILX0000355233,2025-12-21T13:58:55.669Z,2025-12-21,Eastbound,"Waldeck, SK"
TILX0000355645,2025-12-21T13:58:55.669Z,2025-12-21,Eastbound,"Waldeck, SK"
CTCX0000732084,2025-12-21T14:27:59.717Z,2025-12-21,Westbound,"Brooks, AB"
CTCX0000731648,2025-12-21T14:27:59.717Z,2025-12-21,Westbound,"Brooks, AB"
CTCX0000301535,2025-12-22T01:30:54.017Z,2025-12-22,Eastbound,"Waldeck, SK"
GATX0000214461,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
PROX0000045246,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
CTCX0000731913,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
PROX0000048715,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
GATX0000214418,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
TILX0000355558,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
NATX0000302925,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
NATX0000303446,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
NONE,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
CTCX0000732102,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
NATX0000303181,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
PROX0000047256,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
CTCX0000300347,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
NATX0000302928,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
PROX0000044652,2025-12-22T02:24:18.136Z,2025-12-22,Westbound,"Coalhurst, AB"
GATX0000214495,2025-12-22T14:51:56.686Z,2025-12-22,Westbound,"Brooks, AB"
CTCX0000300439,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000300353,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000300405,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000300243,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CITX0000220133,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000300895,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000732622,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
PROX0000044558,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
TILX0000355519,2025-12-22T19:01:17.166Z,2025-12-22,Southbound,"Kevin, MT"
CTCX0000303184,2025-12-22T23:15:30.710Z,2025-12-22,Westbound,"Coalhurst, AB"
TILX0000355523,2025-12-23T02:35:03.646Z,2025-12-23,Eastbound,"Waldeck, SK"
PROX0000044593,2025-12-23T02:35:03.646Z,2025-12-23,Eastbound,"Waldeck, SK"
CTCX0000300440,2025-12-23T02:35:03.646Z,2025-12-23,Eastbound,"Waldeck, SK"
PROX0000047307,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
CTCX0000736459,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
NONE,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
TILX0000355394,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
PROX0000048660,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
CTCX0000732043,2025-12-23T03:32:45.363Z,2025-12-23,Westbound,"Coalhurst, AB"
TILX0000355391,2025-12-23T23:12:50.271Z,2025-12-23,Westbound,"Coalhurst, AB"
CTCX0000300911,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
GATX0000214499,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
PROX0000048736,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
CTCX0000302143,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
NONE,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
PROX0000048741,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
PROX0000048728,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
PROX0000043473,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
GATX0000214497,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
CTCX0000300258,2025-12-24T01:46:55.289Z,2025-12-24,Westbound,"Brooks, AB"
CTCX0000300347,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
GATX0000214414,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
NATX0000302922,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
NATX0000302923,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
PROX0000047256,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
CTCX0000732102,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
PROX0000044652,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
PROX0000043810,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
TILX0000355553,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
GATX0000214461,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
PROX0000045240,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
CTCX0000731913,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
PROX0000048715,2025-12-24T04:43:05.838Z,2025-12-24,Southbound,"Kevin, MT"
CBTX0000739163,2025-12-24T07:31:26.571Z,2025-12-24,Westbound,"Brooks, AB"
PROX0000048743,2025-12-24T08:23:11.366Z,2025-12-24,Eastbound,"Waldeck, SK"
PROX0000048713,2025-12-24T08:23:11.366Z,2025-12-24,Eastbound,"Waldeck, SK"
CTCX0000732481,2025-12-24T10:36:34.628Z,2025-12-24,Eastbound,"Waldeck, SK"
PROX0000044995,2025-12-24T10:36:34.628Z,2025-12-24,Eastbound,"Waldeck, SK"
PROX0000044642,2025-12-24T10:36:34.628Z,2025-12-24,Eastbound,"Waldeck, SK"
GATX0000214460,2025-12-24T12:00:22.071Z,2025-12-24,Eastbound,"Waldeck, SK"
CTCX0000731932,2025-12-24T12:00:22.071Z,2025-12-24,Eastbound,"Waldeck, SK"
GATX0000214477,2025-12-24T12:00:22.071Z,2025-12-24,Eastbound,"Waldeck, SK"
CTCX0000300459,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000300526,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000300907,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
UTLX0000207091,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
GATX0000214432,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000732631,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
GATX0000214453,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
NATX0000302906,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
NATX0000364424,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CITX0000220112,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000732807,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
TILX0000355541,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000732125,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
PROX0000043835,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
GATX0000214441,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
GATX0000214409,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
TILX0000355408,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
PROX0000047285,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CTCX0000300366,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
CITX0000220221,2025-12-24T21:19:30.505Z,2025-12-24,Westbound,"Coalhurst, AB"
TILX0000355374,2025-12-25T01:03:40.175Z,2025-12-25,Eastbound,"Waldeck, SK"
CTCX0000300281,2025-12-25T01:03:40.175Z,2025-12-25,Eastbound,"Waldeck, SK"
PROX0000044487,2025-12-25T01:03:40.175Z,2025-12-25,Eastbound,"Waldeck, SK"
CTCX0000301560,2025-12-25T01:03:40.175Z,2025-12-25,Eastbound,"Waldeck, SK"
NATX0000302213,2025-12-25T01:03:40.175Z,2025-12-25,Eastbound,"Waldeck, SK"
CTCX0000208854,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
CTCX0000732194,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
CTCX0000732193,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
PROX0000044540,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
PROX0000045055,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
NONE,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
PROX0000044742,2025-12-25T02:10:25.014Z,2025-12-25,Westbound,"Coalhurst, AB"
PROX0000044596,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
CTCX0000731659,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
CTCX0000300545,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
TILX0000355422,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
CTCX0000732679,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
NATX0000302952,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
CTCX0000732120,2025-12-25T07:09:39.809Z,2025-12-25,Westbound,"Brooks, AB"
