date,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2025-06-01,456,1,6,454,14007594.0,170082.0,13837512.0,333514.14,4049.57,329464.57,456.0,456.0,456.0,6.0,6.0,6.0,454.0,454.0,454.0,14007594.0,14007594.0,14007594.0,170082.0,170082.0,170082.0,13837512.0,13837512.0,13837512.0,333514.14,333514.14,333514.14,4049.57,4049.57,4049.57,329464.57,329464.57,329464.57
2025-06-02,297,0,6,294,9126749.0,176660.0,8950089.0,217303.55,4206.19,213097.36,376.5,376.5,376.5,6.0,6.0,6.0,374.0,374.0,374.0,11567171.5,11567171.5,11567171.5,173371.0,173371.0,173371.0,11393800.5,11393800.5,11393800.5,275408.84,275408.84,275408.84,4127.88,4127.88,4127.88,271280.96,271280.96,271280.96
2025-06-03,252,8,10,245,7777105.0,305850.0,7471255.0,185169.17,7282.14,177887.02,335.0,335.0,335.0,7.33,7.33,7.33,331.0,331.0,331.0,10303816.0,10303816.0,10303816.0,217530.67,217530.67,217530.67,10086285.33,10086285.33,10086285.33,245328.95,245328.95,245328.95,5179.3,5179.3,5179.3,240149.65,240149.65,240149.65
2025-06-04,356,1,8,351,10928884.0,235568.0,10693316.0,260211.52,5608.76,254602.76,340.25,340.25,340.25,7.5,7.5,7.5,336.0,336.0,336.0,10460083.0,10460083.0,10460083.0,222040.0,222040.0,222040.0,10238043.0,10238043.0,10238043.0,249049.6,249049.6,249049.6,5286.66,5286.66,5286.66,243762.93,243762.93,243762.93
2025-06-05,308,1,6,305,9480838.0,182090.0,9298748.0,225734.24,4335.48,221398.76,333.8,333.8,333.8,7.2,7.2,7.2,329.8,329.8,329.8,10264234.0,10264234.0,10264234.0,214050.0,214050.0,214050.0,10050184.0,10050184.0,10050184.0,244386.52,244386.52,244386.52,5096.43,5096.43,5096.43,239290.09,239290.09,239290.09
2025-06-06,222,15,20,206,6770964.0,498748.0,6272216.0,161213.43,11874.95,149338.48,315.17,315.17,315.17,9.33,9.33,9.33,309.17,309.17,309.17,9682022.33,9682022.33,9682022.33,261499.67,261499.67,261499.67,9420522.67,9420522.67,9420522.67,230524.34,230524.34,230524.34,6226.18,6226.18,6226.18,224298.16,224298.16,224298.16
2025-06-07,462,29,31,435,14148974.0,919580.0,13229394.0,336880.33,21894.76,314985.57,336.14,336.14,336.14,12.43,12.43,12.43,327.14,327.14,327.14,10320158.29,10320158.29,10320158.29,355511.14,355511.14,355511.14,9964647.14,9964647.14,9964647.14,245718.05,245718.05,245718.05,8464.55,8464.55,8464.55,237253.5,237253.5,237253.5
2025-06-08,475,2,3,476,14515412.0,89400.0,14426012.0,345605.05,2128.57,343476.48,338.86,353.5,353.5,12.0,11.25,11.25,330.29,345.75,345.75,10392703.71,10844565.0,10844565.0,343985.14,322247.25,322247.25,10048718.57,10522317.75,10522317.75,247445.33,258203.93,258203.93,8190.12,7672.55,7672.55,239255.2,250531.38,250531.38
2025-06-09,274,29,97,181,8402474.0,2925103.0,5477371.0,200058.9,69645.31,130413.6,335.57,344.67,344.67,25.0,20.78,20.78,314.14,327.44,327.44,10289235.86,10573221.56,10573221.56,736619.86,611453.44,611453.44,9552616.0,9961768.11,9961768.11,244981.81,251743.37,251743.37,17538.57,14558.41,14558.41,227443.24,237184.96,237184.96
2025-06-10,461,9,15,449,14086463.0,456050.0,13630413.0,335391.98,10858.33,324533.64,365.43,356.3,356.3,25.71,20.2,20.2,343.29,339.6,339.6,11190572.71,10924545.7,10924545.7,758077.0,595913.1,595913.1,10432495.71,10328632.6,10328632.6,266442.21,260108.23,260108.23,18049.45,14188.41,14188.41,248392.76,245919.82,245919.82
2025-06-11,180,2,5,178,5557657.0,150228.0,5407429.0,132325.17,3576.86,128748.31,340.29,340.27,340.27,25.29,18.82,18.82,318.57,324.91,324.91,10423254.57,10436646.73,10436646.73,745885.57,555396.27,555396.27,9677369.0,9881250.45,9881250.45,248172.73,248491.59,248491.59,17759.18,13223.72,13223.72,230413.55,235267.87,235267.87
2025-06-12,331,1,8,326,10174644.0,242150.0,9932494.0,242253.43,5765.48,236487.95,343.57,339.5,339.5,25.57,17.92,17.92,321.57,325.0,325.0,10522369.71,10414813.17,10414813.17,754465.57,529292.42,529292.42,9767904.14,9885520.75,9885520.75,250532.61,247971.74,247971.74,17963.47,12602.2,12602.2,232569.15,235369.54,235369.54
2025-06-13,416,5,7,411,12692210.0,211680.0,12480530.0,302195.48,5040.0,297155.48,371.29,345.38,345.38,23.71,17.08,17.08,350.86,331.62,331.62,11368262.0,10589997.54,10589997.54,713455.86,504860.69,504860.69,10654806.14,10085136.85,10085136.85,270672.91,252142.8,252142.8,16987.04,12020.49,12020.49,253685.86,240122.31,240122.31
2025-06-14,263,3,12,254,8114084.0,362050.0,7752034.0,193192.48,8620.24,184572.24,342.86,339.5,339.5,21.0,16.71,16.71,325.0,326.07,326.07,10506134.86,10413146.57,10413146.57,633808.71,494659.93,494659.93,9872326.14,9918486.64,9918486.64,250146.07,247932.06,247932.06,15090.68,11777.62,11777.62,235055.39,236154.44,236154.44
2025-06-15,726,45,47,682,22103254.0,1427845.0,20675409.0,526267.95,33996.31,492271.64,378.71,358.79,365.27,27.29,19.64,18.73,354.43,342.36,349.8,11590112.29,10991408.0,11192487.07,825015.14,584500.14,556872.27,10765097.14,10406907.86,10635614.8,275955.06,261700.19,266487.79,19643.22,13916.67,13258.86,256311.84,247783.52,253228.92
2025-06-16,368,11,17,354,11285316.0,516970.0,10768346.0,268698.0,12308.81,256389.19,392.14,363.86,365.44,15.86,20.43,18.62,379.14,346.64,350.06,12001946.86,11145591.36,11198288.88,480996.14,608808.0,554378.38,11520950.71,10536783.36,10643910.5,285760.64,265371.22,266625.93,11452.29,14495.43,13199.48,274308.35,250875.79,253426.44
2025-06-17,121,0,7,116,3733048.0,210600.0,3522448.0,88882.1,5014.29,83867.81,343.57,354.5,351.06,14.71,20.21,17.94,331.57,337.43,336.29,10522887.57,10856730.14,10759157.06,445931.86,602004.43,534156.12,10076955.71,10254725.71,10225000.94,250544.94,258493.58,256170.41,10617.43,14333.44,12718.0,239927.52,244160.14,243452.4
2025-06-18,473,6,13,463,14401107.0,389521.0,14011586.0,342883.5,9274.31,333609.19,385.43,362.86,357.83,15.86,20.57,17.67,372.29,345.43,343.33,11786237.57,11104746.07,10961487.61,480116.57,613001.07,526120.83,11306121.0,10491745.0,10435366.78,280624.71,264398.72,260987.8,11431.35,14595.26,12526.69,269193.36,249803.45,248461.11
2025-06-19,134,5,17,120,4143487.0,499632.0,3643855.0,98654.45,11896.0,86758.45,357.29,350.43,346.05,17.14,21.36,17.63,342.86,332.21,331.58,10924643.71,10723506.71,10602645.47,516899.71,635682.64,524726.68,10407744.0,10087824.07,10077918.79,260110.57,255321.59,252443.94,12307.14,15135.3,12493.49,247803.43,240186.29,239950.45
2025-06-20,261,22,83,182,8024995.0,2503645.0,5521350.0,191071.31,59610.6,131460.71,335.14,353.21,341.8,28.0,25.86,20.9,310.14,330.5,324.1,10257898.71,10813080.36,10473762.95,844323.29,778889.57,623672.6,9413575.43,10034190.79,9850090.35,244235.68,257454.3,249375.31,20102.94,18544.99,14849.35,224132.75,238909.3,234525.96
2025-06-21,374,3,8,369,11437883.0,241860.0,11196023.0,272330.55,5758.57,266571.98,351.0,346.93,343.33,27.43,24.21,20.29,326.57,325.79,326.24,10732727.14,10619431.0,10519673.43,827153.29,730481.0,605491.05,9905573.86,9888950.0,9914182.38,255541.12,252843.6,250468.42,19694.13,17392.41,14416.45,235847.0,235451.19,236051.96
2025-06-22,419,5,12,410,12782771.0,338056.0,12444715.0,304351.69,8048.95,296302.74,307.14,342.93,346.77,22.43,24.86,19.91,287.71,321.07,330.05,9401229.57,10495670.93,10622541.5,671469.14,748242.14,593334.91,8729760.43,9747428.79,10029206.59,223838.8,249896.93,252917.66,15987.36,17815.29,14127.02,207851.44,232081.64,238790.63
2025-06-23,593,1,6,590,18086878.0,181130.0,17905748.0,430639.95,4312.62,426327.33,339.29,365.71,357.48,20.86,18.36,19.3,321.43,350.29,341.35,10372881.29,11187414.07,10947077.87,623492.0,552244.07,575412.96,9749389.29,10635170.0,10371664.91,246973.36,266367.0,260644.71,14845.05,13148.67,13700.31,232128.32,253218.33,246944.4
2025-06-24,395,21,28,370,12066704.0,847858.0,11218846.0,287302.48,20187.1,267115.38,378.43,361.0,359.04,23.86,19.29,19.67,357.71,344.64,342.54,11563403.57,11043145.57,10993728.96,714528.86,580230.36,586764.83,10848874.71,10462915.21,10406964.12,275319.13,262932.04,261755.45,17012.59,13815.01,13970.59,258306.54,249117.03,247784.86
2025-06-25,472,8,11,465,14438682.0,330418.0,14108264.0,343778.14,7867.1,335911.05,378.29,381.86,363.56,23.57,19.71,19.32,358.0,365.14,347.44,11568771.43,11677504.5,11131527.08,706085.57,593101.07,576510.96,10862685.86,11084403.43,10555016.12,275446.94,278035.82,265036.36,16811.56,14121.46,13726.45,258635.38,263914.37,251309.91
2025-06-26,206,3,6,202,6303355.0,162341.0,6141014.0,150079.88,3865.26,146214.62,388.57,372.93,357.5,22.0,19.57,18.81,369.71,356.29,341.85,11877324.0,11400983.86,10945828.15,657901.14,587400.43,560581.35,11219422.86,10813583.43,10385246.81,282793.43,271452.0,260614.96,15664.31,13985.73,13347.18,267129.12,257466.27,247267.78
2025-06-27,136,6,8,130,4154182.0,222650.0,3931532.0,98909.1,5301.19,93607.9,370.71,352.93,349.3,11.29,19.64,18.41,362.29,336.21,334.0,11324350.71,10791124.71,10694285.7,332044.71,588184.0,548065.37,10992306.0,10202940.71,10146220.33,269627.4,256931.54,254625.85,7905.83,14004.38,13049.18,261721.57,242927.16,241576.67
2025-06-28,611,15,18,596,18637974.0,541030.0,18096944.0,443761.29,12881.67,430879.62,404.57,377.79,358.64,12.71,20.07,18.39,394.71,360.64,343.36,12352935.14,11542831.14,10977988.86,374783.29,600968.29,547814.11,11978151.86,10941862.86,10430174.75,294117.5,274829.31,261380.69,8923.41,14308.77,13043.19,285194.09,260520.54,248337.49
2025-06-29,548,7,9,542,16659847.0,192871.0,16466976.0,396663.02,4592.17,392070.86,423.0,365.07,365.17,12.29,17.36,18.07,413.57,350.64,350.21,12906803.14,11154016.36,11173915.0,354042.57,512755.86,535574.69,12552760.57,10641260.5,10638340.31,307304.84,265571.82,266045.6,8429.59,12208.47,12751.78,298875.25,253363.34,253293.82
2025-06-30,246,4,5,244,7530759.0,151017.0,7379742.0,179303.79,3595.64,175708.14,373.43,356.36,361.2,12.14,16.5,17.63,364.14,342.79,346.67,11398786.14,10885833.71,11052476.47,349740.71,486616.36,522756.1,11049045.43,10399217.36,10529720.37,271399.67,259186.52,263154.2,8327.16,11586.1,12446.57,263072.51,247600.41,250707.63
2025-07-01,569,18,30,543,17366345.0,846044.0,16520301.0,413484.4,20143.9,393340.5,398.29,388.36,364.97,12.43,18.14,18.43,388.86,373.29,349.63,12155877.71,11859640.64,11164434.83,349481.57,532005.21,545288.17,11806396.14,11327635.43,10619146.67,289425.66,282372.4,265819.88,8320.99,12666.79,12983.05,281104.67,269705.61,252836.83
2025-07-02,206,3,4,204,6304191.0,110672.0,6193519.0,150099.79,2635.05,147464.74,360.29,369.29,361.93,11.43,17.5,18.37,351.57,354.79,346.63,10993807.57,11281289.5,11070349.57,318089.29,512087.43,543088.57,10675718.29,10769202.07,10527261.0,261757.32,268602.13,263579.75,7573.55,12192.56,12930.68,254183.77,256409.57,250649.07
2025-07-03,409,35,43,370,12516728.0,1298799.0,11217929.0,298017.33,30923.79,267093.55,389.29,388.93,367.17,16.71,19.36,19.47,375.57,372.64,350.8,11881432.29,11879378.14,11228337.0,480440.43,569170.79,576186.87,11400991.86,11310207.36,10652150.13,282891.25,282842.34,267341.36,11439.06,13551.69,13718.74,271452.19,269290.65,253622.62
2025-07-04,382,6,8,377,11708088.0,231777.0,11476311.0,278764.0,5518.5,273245.5,424.43,397.57,368.03,16.71,14.0,19.47,410.86,386.57,351.67,12960561.71,12142456.21,11254310.47,481744.29,406894.5,576060.5,12478817.43,11735561.71,10678249.97,308584.8,289106.1,267959.77,11470.1,9687.96,13715.73,297114.7,279418.14,254244.05
2025-07-05,252,24,35,220,7756129.0,1061138.0,6694991.0,184669.74,25265.19,159404.55,373.14,388.86,366.17,19.14,15.93,20.43,357.14,375.93,348.83,11406012.43,11879473.79,11196820.17,556045.43,465414.36,605362.1,10849967.0,11414059.43,10591458.07,271571.72,282844.61,266590.96,13239.18,11081.3,14413.38,258332.55,271763.32,252177.57
2025-07-06,335,1,2,336,10286389.0,60870.0,10225519.0,244914.02,1449.29,243464.74,342.71,382.86,369.93,18.14,15.21,19.83,327.71,370.64,353.17,10495518.43,11701160.79,11314001.0,537188.14,445615.36,590766.17,9958330.29,11255545.43,10723234.83,249893.3,278599.07,269380.98,12790.19,10609.89,14065.86,237103.1,267989.18,255315.12
2025-07-07,83,1,6,79,2585124.0,180680.0,2404444.0,61550.57,4301.9,57248.67,319.43,346.43,357.3,18.29,15.21,19.0,304.14,334.14,341.3,9788999.14,10593892.64,10928539.33,541425.71,445583.21,566136.17,9247573.43,10148309.43,10362403.17,233071.41,252235.54,260203.32,12891.09,10609.12,13479.43,220180.32,241626.42,246723.89
2025-07-08,208,0,5,206,6395662.0,151310.0,6244352.0,152277.67,3602.62,148675.05,267.86,333.07,348.4,14.71,13.57,19.07,256.0,322.43,332.3,8221758.71,10188818.21,10657881.0,442178.0,395829.79,568199.83,7779580.71,9792988.43,10089681.17,195756.16,242590.91,253759.07,10528.05,9424.52,13528.57,185228.11,233166.39,240230.5
2025-07-09,276,5,8,271,8468332.0,243590.0,8224742.0,201626.95,5799.76,195827.19,277.86,319.07,348.47,15.29,13.36,16.1,265.57,308.57,335.3,8530921.71,9762364.64,10660076.27,461166.29,389627.79,478816.07,8069755.43,9372736.86,10181260.2,203117.18,232437.25,253811.34,10980.15,9276.85,11400.38,192137.04,223160.4,242410.96
2025-07-10,693,9,16,681,21221444.0,484090.0,20737354.0,505272.48,11525.95,493746.52,318.43,353.86,356.2,11.43,14.07,16.13,310.0,342.79,343.03,9774452.57,10827942.43,10897908.97,344779.29,412609.86,479750.73,9429673.29,10415332.57,10418158.23,232725.06,257808.15,259474.02,8209.03,9824.04,11422.64,224516.03,247984.11,248051.39
2025-07-11,115,0,3,114,3548964.0,89130.0,3459834.0,84499.14,2122.14,82377.0,280.29,352.36,354.03,10.71,13.71,16.07,272.43,341.64,340.9,8608863.43,10784712.57,10830952.53,324401.14,403072.71,477714.13,8284462.29,10381639.86,10353238.4,204972.94,256778.87,257879.82,7723.84,9596.97,11374.15,197249.1,247181.9,246505.68
2025-07-12,668,14,27,645,20407369.0,821130.0,19586239.0,485889.74,19550.71,466339.02,339.71,356.43,365.27,9.57,14.36,16.7,333.14,345.14,351.53,10416183.43,10911097.93,11172043.37,290114.29,423079.86,497013.47,10126069.14,10488018.07,10675029.9,248004.37,259788.05,266001.03,6907.48,10073.33,11833.65,241096.88,249714.72,254167.38
2025-07-13,37,0,5,34,1174504.0,151110.0,1023394.0,27964.38,3597.86,24366.52,297.14,319.93,352.63,10.0,14.07,16.63,290.0,308.86,338.97,9114485.57,9805002.0,10788119.83,303005.71,420096.93,494994.47,8811479.86,9384905.07,10293125.37,217011.56,233452.43,256860.0,7214.42,10002.31,11785.58,209797.14,223450.12,245074.41
2025-07-14,226,6,9,220,6947774.0,272750.0,6675024.0,165423.19,6494.05,158929.14,317.57,318.5,351.4,10.43,14.36,16.53,310.14,307.14,337.83,9737721.29,9763360.21,10749242.83,316158.57,428792.14,492017.8,9421562.71,9334568.07,10257225.03,231850.51,232460.96,255934.35,7527.58,10209.34,11714.71,224322.92,222251.62,244219.64
2025-07-15,238,3,10,231,7285563.0,297770.0,6987793.0,173465.79,7089.76,166376.02,321.86,294.86,335.13,11.14,12.93,15.3,313.71,284.86,322.8,9864850.0,9043304.36,10255319.8,337081.43,389629.71,454348.63,9527768.57,8653674.64,9800971.17,234877.38,215316.77,244174.28,8025.75,9276.9,10817.82,226851.63,206039.87,233356.46
2025-07-16,493,7,18,478,15066794.0,544659.0,14522135.0,358733.19,12968.07,345765.12,352.86,315.36,339.3,12.57,13.93,15.33,343.29,304.43,326.93,10807487.43,9669204.57,10381369.07,380091.29,420628.79,455271.6,10427396.14,9248575.79,9926097.47,257321.13,230219.16,247175.45,9049.79,10014.97,10839.8,248271.33,220204.18,236335.65
2025-07-17,197,1,11,189,6037701.0,326637.0,5711064.0,143754.79,7777.07,135977.71,282.0,300.21,341.83,11.86,11.64,15.47,273.0,291.5,329.37,8638381.29,9206416.93,10458190.83,357598.0,351188.64,459139.5,8280783.29,8855228.29,9999051.33,205675.75,219200.4,249004.54,8514.24,8361.63,10931.89,197161.5,210838.77,238072.65
2025-07-18,621,8,36,588,18925757.0,1071215.0,17854542.0,450613.26,25505.12,425108.14,354.29,317.29,346.77,16.57,13.64,16.23,340.71,306.57,333.53,10835066.0,9721964.71,10609012.5,497895.86,411148.5,481862.63,10337170.14,9310816.21,10127149.87,257977.76,231475.35,252595.54,11854.66,9789.25,11472.92,246123.1,221686.1,241122.62
2025-07-19,578,7,100,482,17648815.0,3029440.0,14619375.0,420209.88,72129.52,348080.36,341.43,340.57,361.57,27.0,18.29,19.0,317.43,325.29,345.6,10440986.86,10428585.14,11059190.1,813368.71,551741.5,566189.57,9627618.14,9876843.64,10493000.53,248594.93,248299.65,263314.05,19365.92,13136.7,13480.7,229229.0,235162.94,249833.35
2025-07-20,708,8,198,514,21634287.0,5991681.0,15642606.0,515102.07,142659.07,372443.0,437.29,367.21,376.47,54.57,32.29,22.83,386.0,338.0,356.67,13363813.0,11239149.29,11512833.17,1647736.0,975370.86,682457.43,11716077.0,10263778.43,10830375.73,318186.02,267598.79,274115.08,39231.81,23223.11,16248.99,278954.21,244375.68,257866.09
2025-07-21,521,1,71,454,15983450.0,2154285.0,13829165.0,380558.33,51292.5,329265.83,479.43,398.5,381.37,63.43,36.93,24.93,419.43,364.79,359.5,14654623.86,12196172.57,11664352.07,1916526.71,1116342.64,746204.93,12738097.14,11079829.93,10918147.13,348919.62,290385.06,277722.67,45631.59,26579.59,17766.78,303288.03,263805.47,259955.88
2025-07-22,204,7,17,191,6311422.0,507270.0,5804152.0,150271.95,12077.86,138194.1,474.57,398.21,374.2,64.43,37.79,25.1,413.71,363.71,352.2,14515460.86,12190155.43,11448640.43,1946455.29,1141768.36,751845.4,12569005.57,11048387.07,10696795.03,345606.21,290241.8,272586.68,46344.17,27184.96,17901.08,299262.04,263056.83,254685.6
2025-07-23,357,2,10,351,10961309.0,302159.0,10659150.0,260983.55,7194.26,253789.29,455.14,404.0,366.33,63.29,37.93,25.23,395.57,369.43,344.23,13928963.0,12368225.21,11211121.47,1911812.43,1145951.86,755879.7,12017150.57,11222273.36,10455241.77,331641.98,294481.55,266931.46,45519.34,27284.57,17997.14,286122.63,267196.98,248934.33
2025-07-24,318,5,7,314,9712764.0,211510.0,9501254.0,231256.29,5035.95,226220.33,472.43,377.21,363.77,62.71,37.29,24.53,413.43,343.21,342.37,14453972.0,11546176.64,11132656.8,1895365.71,1126481.86,734668.1,12558606.29,10419694.79,10397988.7,344142.19,274908.97,265063.26,45127.75,26821.0,17492.1,299014.44,248087.97,247571.16
2025-07-25,115,0,9,108,3574949.0,273763.0,3301186.0,85117.83,6518.17,78599.67,400.14,377.21,351.87,58.86,37.71,24.47,344.86,342.79,330.47,12260999.43,11548032.71,10770532.37,1781444.0,1139669.93,732779.6,10479555.43,10408362.79,10037752.77,291928.56,274953.16,256441.25,42415.33,27135.0,17447.13,249513.23,247818.16,238994.11
2025-07-26,449,15,18,435,13801513.0,547130.0,13254383.0,328607.45,13026.9,315580.55,381.71,361.57,359.97,47.14,37.07,24.87,338.14,327.79,338.23,11711384.86,11076185.86,11020470.97,1426828.29,1120098.5,745605.9,10284556.57,9956087.36,10274865.07,278842.5,263718.71,262392.17,33972.1,26669.01,17752.52,244870.4,237049.7,244639.64
2025-07-27,277,0,4,276,8505273.0,120970.0,8384303.0,202506.5,2880.24,199626.26,320.14,378.71,364.67,19.43,37.0,24.73,304.14,345.07,343.1,9835811.43,11599812.21,11165507.33,588155.29,1117945.64,742216.57,9247656.14,10481866.57,10423290.77,234185.99,276186.0,265845.41,14003.7,26617.75,17671.82,220182.29,249568.25,248173.59
2025-07-28,296,1,6,293,9077854.0,181230.0,8896624.0,216139.38,4315.0,211824.38,288.0,383.71,354.17,10.14,36.79,24.33,281.14,350.29,333.0,8849297.71,11751960.79,10846836.67,306290.29,1111408.5,730223.23,8543007.43,10640552.29,10116613.43,210697.56,279808.59,258258.02,7292.63,26462.11,17386.27,203404.94,253346.48,240871.75
2025-07-29,225,7,11,216,6798524.0,297705.0,6500819.0,161869.62,7088.21,154781.4,291.0,382.79,343.4,9.29,36.86,24.4,284.71,349.21,322.13,8918883.71,11717172.29,10518125.9,276352.43,1111403.86,733717.7,8642531.29,10605768.43,9784408.2,212354.37,278980.29,250431.57,6579.82,26462.0,17469.47,205774.55,252518.3,232962.1
2025-07-30,495,20,30,469,15142644.0,907738.0,14234906.0,360539.14,21612.81,338926.33,310.71,382.93,351.7,12.14,37.71,25.23,301.57,348.57,329.63,9516217.29,11722590.14,10771855.4,362863.71,1137338.07,758941.73,9153353.57,10585252.07,10012913.67,226576.6,279109.29,256472.75,8639.61,27079.48,18070.04,217936.99,252029.81,238402.71
2025-07-31,358,10,11,351,10974282.0,331347.0,10642935.0,261292.43,7889.21,253403.21,316.43,394.43,344.67,12.71,37.71,24.6,306.86,360.14,323.23,9696434.14,12075203.07,10558786.63,379983.29,1137674.5,741785.17,9316450.86,10937528.57,9817001.47,230867.48,287504.83,251399.68,9047.22,27087.49,17661.55,221820.26,260417.35,233738.13
2025-08-01,414,0,1,416,12667635.0,30240.0,12637395.0,301610.36,720.0,300890.36,359.14,379.64,351.6,11.57,35.21,24.5,350.86,347.86,330.3,10995389.29,11628194.36,10770901.43,345194.29,1063319.14,739104.1,10650195.0,10564875.21,10031797.33,261794.98,276861.77,256450.03,8218.91,25317.12,17597.72,253576.07,251544.65,238852.32
2025-08-02,157,12,18,142,4858819.0,542340.0,4316479.0,115686.17,12912.86,102773.31,317.43,349.57,343.2,11.57,29.36,23.67,309.0,323.57,322.7,9717861.57,10714623.21,10515637.8,344510.0,885669.14,713888.8,9373351.57,9828954.07,9801749.0,231377.66,255110.08,250372.33,8202.62,21087.36,16997.35,223175.04,234022.72,233374.98
2025-08-03,394,4,6,391,12056886.0,174950.0,11881936.0,287068.71,4165.48,282903.24,334.14,327.14,343.6,11.86,15.64,23.6,325.43,314.79,323.17,10225234.86,10030523.14,10527264.4,352221.43,470188.36,711994.57,9873013.43,9560334.79,9815269.83,243457.97,238821.98,250649.15,8386.22,11194.96,16952.25,235071.75,227627.02,233696.9
2025-08-04,310,0,2,311,9514813.0,53900.0,9460913.0,226543.17,1283.33,225259.83,336.14,312.07,345.53,11.29,10.71,22.5,328.0,304.57,326.2,10287657.57,9568477.64,10585887.2,334031.43,320160.86,678419.97,9953626.14,9248316.79,9907467.23,244944.23,227820.9,252044.93,7953.13,7622.88,16152.86,236991.1,220198.02,235892.08
2025-08-05,361,8,11,353,11078238.0,332750.0,10745488.0,263767.57,7922.62,255844.95,355.57,323.29,346.4,11.29,10.29,22.8,347.57,316.14,326.77,10899045.29,9908964.5,10612282.17,339037.86,307695.14,687482.63,10560007.43,9601269.36,9924799.53,259501.08,235927.73,252673.39,8072.33,7326.07,16368.63,251428.75,228601.65,236304.75
2025-08-06,510,30,34,480,15524340.0,911135.0,14613205.0,369627.14,21693.69,347933.45,357.71,334.21,360.63,11.86,12.0,23.73,349.14,325.36,340.13,10953573.29,10234895.29,11043589.37,339523.14,351193.43,711831.13,10614050.14,9883701.86,10331758.23,260799.36,243687.98,262942.6,8083.88,8361.75,16948.36,252715.48,235326.23,245994.24
2025-08-07,283,6,14,273,8711463.0,424350.0,8287113.0,207415.79,10103.57,197312.21,347.0,331.71,363.13,12.29,12.5,24.03,338.0,322.43,342.37,10630313.43,10163373.79,11120782.73,352809.29,366396.29,720932.47,10277504.14,9796977.5,10399850.27,253102.7,241985.09,264780.54,8400.22,8723.72,17165.06,244702.48,233261.37,247615.48
2025-08-08,212,12,18,197,6544466.0,545705.0,5998761.0,155820.62,12992.98,142827.64,318.14,338.64,361.0,14.71,13.14,24.37,306.71,328.79,339.9,9755575.0,10375482.14,11056653.87,426447.14,385820.71,731002.97,9329127.86,9989661.43,10325650.9,232275.6,247035.29,263253.66,10153.5,9186.21,17404.83,222122.09,237849.08,245848.83
2025-08-09,537,11,19,522,16432878.0,576054.0,15856824.0,391259.0,13715.57,377543.43,372.43,344.93,355.8,14.86,13.21,24.47,361.0,335.0,334.6,11409012.0,10563436.79,10897035.0,431263.43,387886.71,734068.43,10977748.57,10175550.07,10162966.57,271643.14,251510.4,259453.21,10268.18,9235.4,17477.82,261374.96,242275.0,241975.39
2025-08-10,449,5,14,438,13712647.0,421040.0,13291607.0,326491.6,10024.76,316466.83,380.29,357.21,366.93,16.0,13.93,24.83,367.71,346.57,345.4,11645549.29,10935392.07,11235824.43,466419.14,409320.29,745132.1,11179130.14,10526071.79,10490692.33,277274.98,260366.48,267519.63,11105.22,9745.72,17741.24,266169.76,250620.75,249778.39
2025-08-11,313,2,2,314,9585423.0,60200.0,9525223.0,228224.36,1433.33,226791.02,380.71,358.43,355.1,16.0,13.64,24.0,368.14,348.07,334.37,11655636.43,10971647.0,10875092.9,467319.14,400675.29,719767.77,11188317.29,10570971.71,10155325.13,277515.15,261229.69,258930.78,11126.65,9539.89,17137.33,266388.5,251689.8,241793.45
2025-08-12,243,1,10,237,7484286.0,286495.0,7197791.0,178197.29,6821.31,171375.98,363.86,359.71,361.97,15.86,13.57,24.17,351.57,349.57,341.13,11142214.71,11020630.0,11085418.97,460711.29,399874.57,724280.6,10681503.43,10620755.43,10361138.37,265290.83,262395.95,263938.55,10969.32,9520.82,17244.78,254321.51,252875.13,246693.77
2025-08-13,104,5,15,93,3267331.0,453156.0,2814175.0,77793.6,10789.43,67004.17,305.86,331.79,357.9,13.14,12.5,24.37,296.29,322.71,336.9,9391213.43,10172393.36,10962737.53,395285.71,367404.43,730294.13,8995927.71,9804988.93,10232443.4,223600.32,242199.84,261017.56,9411.56,8747.72,17387.95,214188.75,233452.12,243629.6
2025-08-14,260,7,13,251,8037767.0,392670.0,7645097.0,191375.4,9349.29,182026.12,302.57,324.79,358.63,13.0,12.64,24.47,293.14,315.57,337.57,9294971.14,9962642.29,10987811.0,390760.0,371784.64,733457.47,8904211.14,9590857.64,10254353.53,221308.84,237205.77,261614.55,9303.81,8852.02,17463.27,212005.03,228353.75,244151.27
