date,sensor_key,sighting_id,train_type,commodity,car_count,teu
2024-10-16,vancouver_cpkc,2189825,coal_unit,coal,152,0
2024-10-16,vancouver_cpkc,2190612,intermodal,total_cars,128,0
2024-10-16,vancouver_cpkc,2192851,coal_unit,total_cars,149,0
2024-10-16,vancouver_cpkc,2192851,coal_unit,coal,149,0
2024-10-16,vancouver_cpkc,2193532,intermodal,total_cars,130,0
2024-10-16,vancouver_cpkc,2191307,intermodal,total_cars,109,0
2024-10-16,vancouver_cpkc,2191430,coal_unit,total_cars,152,0
2024-10-16,vancouver_cpkc,2191430,coal_unit,coal,152,0
2024-10-16,vancouver_cpkc,2191985,coal_unit,total_cars,151,0
2024-10-16,vancouver_cpkc,2191985,coal_unit,coal,151,0
2024-10-16,vancouver_cpkc,2191062,grain_unit,total_cars,132,0
2024-10-16,vancouver_cpkc,2191062,grain_unit,grain,127,0
2024-10-16,vancouver_cpkc,2193969,coal_unit,total_cars,152,0
2024-10-16,vancouver_cpkc,2193969,coal_unit,coal,152,0
2024-10-16,vancouver_cpkc,2190899,potash_unit,total_cars,210,0
2024-10-16,vancouver_cpkc,2190899,potash_unit,potash,210,0
2024-10-16,vancouver_cpkc,2190558,manifest,total_cars,179,0
2024-10-16,vancouver_cpkc,2190558,manifest,grain,24,0
2024-10-16,vancouver_cpkc,2190558,manifest,forest_products,9,0
2024-10-16,vancouver_cpkc,2190558,manifest,lpg,4,0
2024-10-16,vancouver_cpkc,2193832,petroleum_unit,total_cars,158,0
2024-10-16,vancouver_cpkc,2193832,petroleum_unit,grain,15,0
2024-10-16,prince_rupert_cn,2189888,petroleum_unit,total_cars,98,0
2024-10-16,prince_rupert_cn,2189888,petroleum_unit,lpg,82,0
2024-10-16,prince_rupert_cn,2190732,coal_unit,total_cars,55,0
2024-10-16,prince_rupert_cn,2190732,coal_unit,coal,55,0
2024-10-16,prince_rupert_cn,2191377,coal_unit,total_cars,116,0
2024-10-16,prince_rupert_cn,2191377,coal_unit,coal,116,0
2024-10-16,prince_rupert_cn,2192645,grain_unit,total_cars,73,0
2024-10-16,prince_rupert_cn,2192645,grain_unit,grain,64,0
2024-10-16,prince_rupert_cn,2193363,manifest,total_cars,2,0
2024-10-16,prince_rupert_cn,2193363,manifest,forest_products,1,0
2024-10-16,blaine_bnsf,2190099,coal_unit,total_cars,132,0
2024-10-16,blaine_bnsf,2190099,coal_unit,coal,132,0
2024-10-16,blaine_bnsf,2190169,manifest,total_cars,112,0
2024-10-16,blaine_bnsf,2190383,grain_unit,total_cars,97,0
2024-10-16,blaine_bnsf,2190643,petroleum_unit,total_cars,59,0
2024-10-16,blaine_bnsf,2191607,manifest,total_cars,124,0
2024-10-16,blaine_bnsf,2190816,manifest,total_cars,44,0
2024-10-16,blaine_bnsf,2193493,manifest,total_cars,92,0
2024-10-17,vancouver_cn,2195476,intermodal,containers,0,4
2024-10-17,vancouver_cn,2194640,intermodal,containers,0,663
2024-10-17,vancouver_cn,2197009,intermodal,containers,0,129
2024-10-17,vancouver_cn,2195519,intermodal,containers,0,432
2024-10-17,vancouver_cn,2196713,intermodal,containers,0,538
2024-10-17,vancouver_cpkc,2196824,intermodal,containers,0,606
2024-10-17,vancouver_cpkc,2195134,intermodal,containers,0,398
2024-10-17,vancouver_cpkc,2198145,intermodal,containers,0,216
2024-10-17,vancouver_cpkc,2196348,intermodal,containers,0,647
2024-10-17,prince_rupert_cn,2194824,intermodal,containers,0,676
2024-10-17,prince_rupert_cn,2197734,intermodal,containers,0,433
2024-10-17,prince_rupert_cn,2196124,intermodal,containers,0,631
2024-10-17,vancouver_cn,2195317,grain_unit,total_cars,3,0
2024-10-17,vancouver_cn,2195317,grain_unit,grain,2,0
2024-10-17,vancouver_cn,2195579,coal_unit,total_cars,1,0
2024-10-17,vancouver_cn,2195579,coal_unit,coal,1,0
2024-10-17,vancouver_cn,2195768,manifest,total_cars,33,0
2024-10-17,vancouver_cn,2195768,manifest,grain,5,0
2024-10-17,vancouver_cn,2195768,manifest,forest_products,9,0
2024-10-17,vancouver_cn,2196336,manifest,total_cars,133,0
2024-10-17,vancouver_cn,2196336,manifest,grain,100,0
2024-10-17,vancouver_cn,2195211,intermodal,total_cars,157,0
2024-10-17,vancouver_cn,2194875,manifest,total_cars,92,0
2024-10-17,vancouver_cn,2194875,manifest,grain,8,0
2024-10-17,vancouver_cn,2194875,manifest,forest_products,37,0
2024-10-17,vancouver_cn,2194875,manifest,lpg,9,0
2024-10-17,vancouver_cn,2196020,manifest,total_cars,112,0
2024-10-17,vancouver_cn,2196020,manifest,grain,4,0
2024-10-17,vancouver_cn,2196020,manifest,forest_products,25,0
2024-10-17,vancouver_cn,2195742,grain_unit,total_cars,104,0
2024-10-17,vancouver_cn,2195742,grain_unit,grain,101,0
2024-10-17,vancouver_cn,2195353,grain_unit,total_cars,108,0
2024-10-17,vancouver_cn,2195353,grain_unit,grain,103,0
2024-10-17,vancouver_cn,2196673,intermodal,total_cars,130,0
2024-10-17,vancouver_cn,2195604,coal_unit,total_cars,113,0
2024-10-17,vancouver_cn,2195604,coal_unit,coal,113,0
2024-10-17,vancouver_cn,2194736,manifest,total_cars,153,0
2024-10-17,vancouver_cn,2194736,manifest,grain,17,0
2024-10-17,vancouver_cn,2194736,manifest,forest_products,33,0
2024-10-17,vancouver_cn,2194736,manifest,lpg,23,0
2024-10-17,vancouver_cn,2197161,grain_unit,total_cars,108,0
2024-10-17,vancouver_cn,2197161,grain_unit,grain,108,0
2024-10-17,vancouver_cn,2195334,grain_unit,total_cars,13,0
2024-10-17,vancouver_cn,2195334,grain_unit,grain,11,0
2024-10-17,vancouver_cpkc,2195976,manifest,total_cars,8,0
2024-10-17,vancouver_cpkc,2195993,manifest,total_cars,4,0
2024-10-17,vancouver_cpkc,2195915,intermodal,total_cars,170,0
2024-10-17,vancouver_cpkc,2194515,intermodal,total_cars,109,0
2024-10-17,vancouver_cpkc,2194120,grain_unit,total_cars,146,0
2024-10-17,vancouver_cpkc,2194120,grain_unit,grain,146,0
2024-10-17,vancouver_cpkc,2195330,intermodal,total_cars,147,0
2024-10-17,vancouver_cpkc,2194725,manifest,total_cars,137,0
2024-10-17,vancouver_cpkc,2194725,manifest,grain,30,0
2024-10-17,vancouver_cpkc,2194725,manifest,forest_products,11,0
2024-10-17,vancouver_cpkc,2194725,manifest,lpg,4,0
2024-10-17,vancouver_cpkc,2198066,manifest,total_cars,162,0
2024-10-17,vancouver_cpkc,2198066,manifest,grain,31,0
2024-10-17,vancouver_cpkc,2198066,manifest,forest_products,53,0
2024-10-17,vancouver_cpkc,2198066,manifest,lpg,4,0
2024-10-17,vancouver_cpkc,2195501,grain_unit,total_cars,148,0
2024-10-17,vancouver_cpkc,2195501,grain_unit,grain,146,0
2024-10-17,vancouver_cpkc,2198072,coal_unit,total_cars,152,0
2024-10-17,vancouver_cpkc,2198072,coal_unit,coal,152,0
2024-10-17,vancouver_cpkc,2194937,coal_unit,total_cars,152,0
2024-10-17,vancouver_cpkc,2194937,coal_unit,coal,152,0
2024-10-17,vancouver_cpkc,2196321,grain_unit,total_cars,144,0
2024-10-17,vancouver_cpkc,2196321,grain_unit,grain,140,0
2024-10-17,vancouver_cpkc,2195380,grain_unit,total_cars,120,0
2024-10-17,vancouver_cpkc,2195380,grain_unit,grain,114,0
2024-10-17,vancouver_cpkc,2197753,coal_unit,total_cars,152,0
2024-10-17,vancouver_cpkc,2197753,coal_unit,coal,152,0
2024-10-17,vancouver_cpkc,2196630,grain_unit,total_cars,145,0
2024-10-17,vancouver_cpkc,2196630,grain_unit,grain,145,0
2024-10-17,vancouver_cpkc,2197794,grain_unit,total_cars,146,0
2024-10-17,vancouver_cpkc,2197794,grain_unit,grain,144,0
2024-10-17,vancouver_cpkc,2194079,potash_unit,total_cars,200,0
2024-10-17,vancouver_cpkc,2194079,potash_unit,potash,200,0
2024-10-17,vancouver_cpkc,2197059,grain_unit,total_cars,145,0
2024-10-17,vancouver_cpkc,2197059,grain_unit,grain,142,0
2024-10-17,vancouver_cpkc,2195841,coal_unit,total_cars,151,0
2024-10-17,vancouver_cpkc,2195841,coal_unit,coal,151,0
2024-10-17,vancouver_cpkc,2196140,potash_unit,total_cars,171,0
2024-10-17,vancouver_cpkc,2196140,potash_unit,potash,171,0
2024-10-17,vancouver_cpkc,2194573,intermodal,total_cars,108,0
2024-10-17,prince_rupert_cn,2194005,intermodal,total_cars,173,0
2024-10-17,prince_rupert_cn,2196084,grain_unit,total_cars,101,0
2024-10-17,prince_rupert_cn,2196084,grain_unit,grain,96,0
2024-10-17,prince_rupert_cn,2196324,petroleum_unit,total_cars,101,0
2024-10-17,prince_rupert_cn,2196324,petroleum_unit,lpg,75,0
2024-10-17,prince_rupert_cn,2196530,intermodal,total_cars,187,0
2024-10-17,prince_rupert_cn,2197121,coal_unit,total_cars,114,0
2024-10-17,prince_rupert_cn,2197121,coal_unit,coal,114,0
2024-10-17,prince_rupert_cn,2197350,grain_unit,total_cars,92,0
2024-10-17,prince_rupert_cn,2197350,grain_unit,grain,72,0
2024-10-17,blaine_bnsf,2194578,coal_unit,total_cars,136,0
2024-10-17,blaine_bnsf,2194578,coal_unit,coal,136,0
2024-10-17,blaine_bnsf,2195352,petroleum_unit,total_cars,58,0
2024-10-17,blaine_bnsf,2195304,coal_unit,total_cars,129,0
2024-10-17,blaine_bnsf,2195304,coal_unit,coal,129,0
2024-10-17,blaine_bnsf,2196061,manifest,total_cars,112,0
2024-10-18,vancouver_cn,2199231,intermodal,containers,0,395
2024-10-18,vancouver_cn,2198416,intermodal,containers,0,676
2024-10-18,vancouver_cn,2202445,intermodal,containers,0,635
2024-10-18,vancouver_cn,2201721,intermodal,containers,0,275
2024-10-18,vancouver_cpkc,2199771,intermodal,containers,0,452
2024-10-18,vancouver_cpkc,2200245,intermodal,containers,0,611
2024-10-18,prince_rupert_cn,2199018,intermodal,containers,0,606
2024-10-18,vancouver_cn,2199624,manifest,total_cars,26,0
2024-10-18,vancouver_cn,2199624,manifest,forest_products,25,0
2024-10-18,vancouver_cn,2198596,intermodal,total_cars,154,0
2024-10-18,vancouver_cn,2198376,sulphur_unit,total_cars,99,0
2024-10-18,vancouver_cn,2198756,intermodal,total_cars,163,0
2024-10-18,vancouver_cn,2202301,manifest,total_cars,71,0
2024-10-18,vancouver_cn,2202301,manifest,grain,19,0
2024-10-18,vancouver_cn,2202301,manifest,forest_products,9,0
2024-10-18,vancouver_cn,2202301,manifest,lpg,8,0
2024-10-18,vancouver_cn,2199907,intermodal,total_cars,173,0
2024-10-18,vancouver_cn,2199644,manifest,total_cars,104,0
2024-10-18,vancouver_cn,2199644,manifest,grain,43,0
2024-10-18,vancouver_cn,2199644,manifest,forest_products,22,0
2024-10-18,vancouver_cn,2201422,manifest,total_cars,151,0
2024-10-18,vancouver_cn,2201422,manifest,grain,6,0
2024-10-18,vancouver_cn,2201422,manifest,forest_products,61,0
2024-10-18,vancouver_cn,2201422,manifest,lpg,20,0
2024-10-18,vancouver_cn,2200828,automotive,total_cars,89,0
2024-10-18,vancouver_cn,2201523,intermodal,total_cars,150,0
2024-10-18,vancouver_cn,2199720,grain_unit,total_cars,172,0
2024-10-18,vancouver_cn,2199720,grain_unit,grain,171,0
2024-10-18,vancouver_cn,2201074,coal_unit,total_cars,217,0
2024-10-18,vancouver_cn,2201074,coal_unit,coal,217,0
2024-10-18,vancouver_cn,2202498,manifest,total_cars,113,0
2024-10-18,vancouver_cn,2202498,manifest,grain,11,0
2024-10-18,vancouver_cn,2202498,manifest,forest_products,49,0
2024-10-18,vancouver_cn,2200073,petroleum_unit,total_cars,8,0
2024-10-18,vancouver_cn,2200073,petroleum_unit,lpg,6,0
2024-10-18,vancouver_cn,2201606,grain_unit,total_cars,200,0
2024-10-18,vancouver_cn,2201606,grain_unit,grain,200,0
2024-10-18,vancouver_cn,2201731,coal_unit,total_cars,106,0
2024-10-18,vancouver_cn,2201731,coal_unit,coal,106,0
2024-10-18,vancouver_cn,2199281,intermodal,total_cars,148,0
2024-10-18,vancouver_cpkc,2199369,intermodal,total_cars,198,0
2024-10-18,vancouver_cpkc,2199567,petroleum_unit,total_cars,15,0
2024-10-18,vancouver_cpkc,2198559,intermodal,total_cars,136,0
2024-10-18,vancouver_cpkc,2198455,grain_unit,total_cars,134,0
2024-10-18,vancouver_cpkc,2198455,grain_unit,grain,131,0
2024-10-18,vancouver_cpkc,2199166,intermodal,total_cars,112,0
2024-10-18,vancouver_cpkc,2199285,grain_unit,total_cars,153,0
2024-10-18,vancouver_cpkc,2199285,grain_unit,grain,146,0
2024-10-18,vancouver_cpkc,2198497,coal_unit,total_cars,153,0
2024-10-18,vancouver_cpkc,2198497,coal_unit,coal,153,0
2024-10-18,vancouver_cpkc,2199545,coal_unit,total_cars,152,0
2024-10-18,vancouver_cpkc,2199545,coal_unit,coal,152,0
2024-10-18,vancouver_cpkc,2200066,grain_unit,total_cars,104,0
2024-10-18,vancouver_cpkc,2200066,grain_unit,grain,97,0
2024-10-18,vancouver_cpkc,2202257,manifest,total_cars,162,0
2024-10-18,vancouver_cpkc,2202257,manifest,grain,17,0
2024-10-18,vancouver_cpkc,2202257,manifest,forest_products,18,0
2024-10-18,vancouver_cpkc,2202257,manifest,lpg,25,0
2024-10-18,vancouver_cpkc,2202431,intermodal,total_cars,168,0
2024-10-18,vancouver_cpkc,2201662,grain_unit,total_cars,147,0
2024-10-18,vancouver_cpkc,2201662,grain_unit,grain,146,0
2024-10-18,vancouver_cpkc,2199725,petroleum_unit,total_cars,81,0
2024-10-18,vancouver_cpkc,2200619,coal_unit,total_cars,152,0
2024-10-18,vancouver_cpkc,2200619,coal_unit,coal,152,0
2024-10-18,vancouver_cpkc,2201382,coal_unit,total_cars,152,0
2024-10-18,vancouver_cpkc,2201382,coal_unit,coal,152,0
2024-10-18,vancouver_cpkc,2199216,grain_unit,total_cars,126,0
2024-10-18,vancouver_cpkc,2199216,grain_unit,grain,126,0
2024-10-18,vancouver_cpkc,2198631,intermodal,total_cars,146,0
2024-10-18,vancouver_cpkc,2200511,grain_unit,total_cars,112,0
2024-10-18,vancouver_cpkc,2200511,grain_unit,grain,106,0
2024-10-18,vancouver_cpkc,2200931,manifest,total_cars,133,0
2024-10-18,vancouver_cpkc,2200931,manifest,grain,21,0
2024-10-18,vancouver_cpkc,2201303,grain_unit,total_cars,144,0
2024-10-18,vancouver_cpkc,2201303,grain_unit,grain,140,0
2024-10-18,prince_rupert_cn,2199500,petroleum_unit,total_cars,91,0
2024-10-18,prince_rupert_cn,2199500,petroleum_unit,lpg,78,0
2024-10-18,prince_rupert_cn,2201024,grain_unit,total_cars,101,0
2024-10-18,prince_rupert_cn,2201024,grain_unit,grain,93,0
2024-10-18,prince_rupert_cn,2201685,manifest,total_cars,98,0
2024-10-18,prince_rupert_cn,2201685,manifest,grain,1,0
2024-10-18,prince_rupert_cn,2201685,manifest,lpg,56,0
2024-10-18,prince_rupert_cn,2202018,coal_unit,total_cars,164,0
2024-10-18,prince_rupert_cn,2202018,coal_unit,coal,164,0
2024-10-18,prince_rupert_cn,2202097,coal_unit,total_cars,49,0
2024-10-18,prince_rupert_cn,2202097,coal_unit,coal,49,0
2024-10-18,prince_rupert_cn,2202176,grain_unit,total_cars,113,0
2024-10-18,prince_rupert_cn,2202176,grain_unit,grain,100,0
2024-10-18,blaine_bnsf,2199584,petroleum_unit,total_cars,60,0
2024-10-18,blaine_bnsf,2199659,manifest,total_cars,66,0
2024-10-18,blaine_bnsf,2200614,coal_unit,total_cars,133,0
2024-10-18,blaine_bnsf,2200614,coal_unit,coal,133,0
2024-10-18,blaine_bnsf,2200728,manifest,total_cars,137,0
2024-10-18,blaine_bnsf,2201467,coal_unit,total_cars,133,0
2024-10-18,blaine_bnsf,2201467,coal_unit,coal,133,0
2024-10-19,vancouver_cn,2205339,intermodal,containers,0,661
2024-10-19,vancouver_cpkc,2205166,intermodal,containers,0,563
2024-10-19,vancouver_cpkc,2202785,intermodal,containers,0,537
2024-10-19,vancouver_cpkc,2205930,intermodal,containers,0,147
2024-10-19,vancouver_cpkc,2205427,intermodal,containers,0,624
2024-10-19,vancouver_cpkc,2203883,intermodal,containers,0,142
2024-10-19,prince_rupert_cn,2203449,intermodal,containers,0,62
2024-10-19,prince_rupert_cn,2204554,intermodal,containers,0,253
2024-10-19,prince_rupert_cn,2204557,intermodal,containers,0,264
2024-10-19,prince_rupert_cn,2203470,intermodal,containers,0,413
2024-10-19,vancouver_cn,2202740,manifest,total_cars,138,0
2024-10-19,vancouver_cn,2202740,manifest,grain,20,0
2024-10-19,vancouver_cn,2202740,manifest,forest_products,69,0
2024-10-19,vancouver_cn,2202740,manifest,lpg,19,0
2024-10-19,vancouver_cn,2203240,grain_unit,total_cars,149,0
2024-10-19,vancouver_cn,2203240,grain_unit,grain,149,0
2024-10-19,vancouver_cn,2204448,grain_unit,total_cars,148,0
2024-10-19,vancouver_cn,2204448,grain_unit,grain,147,0
2024-10-19,vancouver_cn,2205513,manifest,total_cars,115,0
2024-10-19,vancouver_cn,2205513,manifest,grain,10,0
2024-10-19,vancouver_cn,2205513,manifest,forest_products,52,0
2024-10-19,vancouver_cn,2205513,manifest,lpg,2,0
2024-10-19,vancouver_cn,2204991,intermodal,total_cars,152,0
2024-10-19,vancouver_cn,2202673,petroleum_unit,total_cars,105,0
2024-10-19,vancouver_cn,2202673,petroleum_unit,grain,2,0
2024-10-19,vancouver_cn,2205948,grain_unit,total_cars,109,0
2024-10-19,vancouver_cn,2205948,grain_unit,grain,104,0
2024-10-19,vancouver_cn,2204062,intermodal,total_cars,149,0
2024-10-19,vancouver_cn,2205672,manifest,total_cars,125,0
2024-10-19,vancouver_cn,2205672,manifest,grain,4,0
2024-10-19,vancouver_cn,2205672,manifest,forest_products,65,0
2024-10-19,vancouver_cn,2205672,manifest,lpg,6,0
2024-10-19,vancouver_cn,2203085,grain_unit,total_cars,204,0
2024-10-19,vancouver_cn,2203085,grain_unit,grain,196,0
2024-10-19,vancouver_cn,2204947,manifest,total_cars,148,0
2024-10-19,vancouver_cn,2204947,manifest,grain,28,0
2024-10-19,vancouver_cn,2204947,manifest,forest_products,43,0
2024-10-19,vancouver_cn,2204947,manifest,lpg,6,0
2024-10-19,vancouver_cpkc,2202745,intermodal,total_cars,143,0
2024-10-19,vancouver_cpkc,2203052,grain_unit,total_cars,131,0
2024-10-19,vancouver_cpkc,2203052,grain_unit,grain,127,0
2024-10-19,vancouver_cpkc,2202923,grain_unit,total_cars,111,0
2024-10-19,vancouver_cpkc,2202923,grain_unit,grain,107,0
2024-10-19,vancouver_cpkc,2203445,manifest,total_cars,47,0
2024-10-19,vancouver_cpkc,2203445,manifest,grain,8,0
2024-10-19,vancouver_cpkc,2203445,manifest,forest_products,23,0
2024-10-19,vancouver_cpkc,2203445,manifest,lpg,6,0
2024-10-19,vancouver_cpkc,2205294,intermodal,total_cars,135,0
2024-10-19,vancouver_cpkc,2203368,intermodal,total_cars,156,0
2024-10-19,vancouver_cpkc,2203406,grain_unit,total_cars,120,0
2024-10-19,vancouver_cpkc,2203406,grain_unit,grain,117,0
2024-10-19,vancouver_cpkc,2202698,coal_unit,total_cars,150,0
2024-10-19,vancouver_cpkc,2202698,coal_unit,coal,150,0
2024-10-19,vancouver_cpkc,2204015,grain_unit,total_cars,125,0
2024-10-19,vancouver_cpkc,2204015,grain_unit,grain,120,0
2024-10-19,vancouver_cpkc,2206081,manifest,total_cars,134,0
2024-10-19,vancouver_cpkc,2206081,manifest,grain,20,0
2024-10-19,vancouver_cpkc,2206081,manifest,forest_products,7,0
2024-10-19,vancouver_cpkc,2202614,coal_unit,total_cars,152,0
2024-10-19,vancouver_cpkc,2202614,coal_unit,coal,152,0
2024-10-19,vancouver_cpkc,2205604,coal_unit,total_cars,153,0
2024-10-19,vancouver_cpkc,2205604,coal_unit,coal,153,0
2024-10-19,vancouver_cpkc,2203934,grain_unit,total_cars,111,0
2024-10-19,vancouver_cpkc,2203934,grain_unit,grain,103,0
2024-10-19,vancouver_cpkc,2206120,coal_unit,total_cars,152,0
2024-10-19,vancouver_cpkc,2206120,coal_unit,coal,152,0
2024-10-19,vancouver_cpkc,2204909,coal_unit,total_cars,152,0
2024-10-19,vancouver_cpkc,2204909,coal_unit,coal,152,0
2024-10-19,vancouver_cpkc,2205365,potash_unit,total_cars,200,0
2024-10-19,vancouver_cpkc,2205365,potash_unit,potash,200,0
2024-10-19,prince_rupert_cn,2203206,coal_unit,total_cars,115,0
2024-10-19,prince_rupert_cn,2203206,coal_unit,coal,115,0
2024-10-19,prince_rupert_cn,2203452,intermodal,total_cars,1,0
2024-10-19,prince_rupert_cn,2204556,coal_unit,total_cars,46,0
2024-10-19,prince_rupert_cn,2204556,coal_unit,coal,46,0
2024-10-19,prince_rupert_cn,2204761,intermodal,total_cars,167,0
2024-10-19,prince_rupert_cn,2205227,manifest,total_cars,98,0
2024-10-19,prince_rupert_cn,2205227,manifest,grain,1,0
2024-10-19,prince_rupert_cn,2205227,manifest,lpg,41,0
2024-10-19,prince_rupert_cn,2205478,grain_unit,total_cars,204,0
2024-10-19,prince_rupert_cn,2205478,grain_unit,grain,190,0
2024-10-19,prince_rupert_cn,2206286,petroleum_unit,total_cars,98,0
2024-10-19,prince_rupert_cn,2206286,petroleum_unit,lpg,97,0
2024-10-19,blaine_bnsf,2203482,intermodal,total_cars,1,0
2024-10-19,blaine_bnsf,2203526,petroleum_unit,total_cars,111,0
2024-10-19,blaine_bnsf,2203899,petroleum_unit,total_cars,60,0
2024-10-19,blaine_bnsf,2204358,coal_unit,total_cars,136,0
2024-10-19,blaine_bnsf,2204358,coal_unit,coal,136,0
2024-10-19,blaine_bnsf,2205093,manifest,total_cars,62,0
2024-10-19,blaine_bnsf,2203081,manifest,total_cars,68,0
2024-10-19,blaine_bnsf,2206179,coal_unit,total_cars,133,0
2024-10-19,blaine_bnsf,2206179,coal_unit,coal,133,0
2024-10-19,blaine_bnsf,2202999,coal_unit,total_cars,134,0
2024-10-19,blaine_bnsf,2202999,coal_unit,coal,134,0
2024-10-20,vancouver_cn,2208991,intermodal,containers,0,42
2024-10-20,vancouver_cn,2208423,intermodal,containers,0,527
2024-10-20,vancouver_cpkc,2208951,intermodal,containers,0,576
2024-10-20,vancouver_cpkc,2209783,intermodal,containers,0,132
2024-10-20,vancouver_cpkc,2207576,intermodal,containers,0,409
2024-10-20,vancouver_cpkc,2208266,intermodal,containers,0,623
2024-10-20,prince_rupert_cn,2207238,intermodal,containers,0,631
2024-10-20,vancouver_cn,2207148,intermodal,total_cars,198,0
2024-10-20,vancouver_cn,2206681,manifest,total_cars,151,0
2024-10-20,vancouver_cn,2206681,manifest,grain,18,0
2024-10-20,vancouver_cn,2206681,manifest,forest_products,66,0
2024-10-20,vancouver_cn,2206681,manifest,lpg,21,0
2024-10-20,vancouver_cn,2206456,manifest,total_cars,158,0
2024-10-20,vancouver_cn,2206456,manifest,grain,81,0
2024-10-20,vancouver_cn,2206456,manifest,forest_products,1,0
2024-10-20,vancouver_cn,2208045,manifest,total_cars,135,0
2024-10-20,vancouver_cn,2208045,manifest,grain,4,0
2024-10-20,vancouver_cn,2208045,manifest,forest_products,41,0
2024-10-20,vancouver_cn,2208045,manifest,lpg,9,0
2024-10-20,vancouver_cn,2206851,intermodal,total_cars,129,0
2024-10-20,vancouver_cn,2207715,intermodal,total_cars,135,0
2024-10-20,vancouver_cn,2208275,manifest,total_cars,91,0
2024-10-20,vancouver_cn,2208275,manifest,grain,6,0
2024-10-20,vancouver_cn,2208275,manifest,forest_products,21,0
2024-10-20,vancouver_cn,2208275,manifest,lpg,2,0
2024-10-20,vancouver_cn,2208437,intermodal,total_cars,131,0
2024-10-20,vancouver_cn,2209224,intermodal,total_cars,87,0
2024-10-20,vancouver_cn,2206772,petroleum_unit,total_cars,102,0
2024-10-20,vancouver_cpkc,2207008,intermodal,total_cars,20,0
2024-10-20,vancouver_cpkc,2207355,potash_unit,total_cars,198,0
2024-10-20,vancouver_cpkc,2207355,potash_unit,potash,198,0
2024-10-20,vancouver_cpkc,2207535,intermodal,total_cars,151,0
2024-10-20,vancouver_cpkc,2208136,grain_unit,total_cars,143,0
2024-10-20,vancouver_cpkc,2208136,grain_unit,grain,139,0
2024-10-20,vancouver_cpkc,2207134,grain_unit,total_cars,173,0
2024-10-20,vancouver_cpkc,2207134,grain_unit,grain,161,0
2024-10-20,vancouver_cpkc,2207417,grain_unit,total_cars,147,0
2024-10-20,vancouver_cpkc,2207417,grain_unit,grain,147,0
2024-10-20,vancouver_cpkc,2206864,coal_unit,total_cars,152,0
2024-10-20,vancouver_cpkc,2206864,coal_unit,coal,152,0
2024-10-20,vancouver_cpkc,2207042,intermodal,total_cars,123,0
2024-10-20,vancouver_cpkc,2209525,petroleum_unit,total_cars,157,0
2024-10-20,vancouver_cpkc,2209525,petroleum_unit,grain,20,0
2024-10-20,vancouver_cpkc,2209525,petroleum_unit,lpg,3,0
2024-10-20,vancouver_cpkc,2206836,intermodal,total_cars,170,0
2024-10-20,vancouver_cpkc,2209268,intermodal,total_cars,185,0
2024-10-20,vancouver_cpkc,2206441,coal_unit,total_cars,152,0
2024-10-20,vancouver_cpkc,2206441,coal_unit,coal,152,0
2024-10-20,vancouver_cpkc,2207298,potash_unit,total_cars,200,0
2024-10-20,vancouver_cpkc,2207298,potash_unit,potash,200,0
2024-10-20,vancouver_cpkc,2209081,grain_unit,total_cars,101,0
2024-10-20,vancouver_cpkc,2209081,grain_unit,grain,101,0
2024-10-20,vancouver_cpkc,2209019,grain_unit,total_cars,111,0
2024-10-20,vancouver_cpkc,2209019,grain_unit,grain,107,0
2024-10-20,vancouver_cpkc,2209960,manifest,total_cars,152,0
2024-10-20,vancouver_cpkc,2209960,manifest,grain,23,0
2024-10-20,vancouver_cpkc,2209960,manifest,forest_products,27,0
2024-10-20,vancouver_cpkc,2209960,manifest,lpg,14,0
2024-10-20,vancouver_cpkc,2206375,manifest,total_cars,139,0
2024-10-20,vancouver_cpkc,2206375,manifest,grain,11,0
2024-10-20,vancouver_cpkc,2206375,manifest,forest_products,34,0
2024-10-20,vancouver_cpkc,2206375,manifest,lpg,10,0
2024-10-20,prince_rupert_cn,2207589,petroleum_unit,total_cars,100,0
2024-10-20,prince_rupert_cn,2207589,petroleum_unit,lpg,85,0
2024-10-20,prince_rupert_cn,2207698,coal_unit,total_cars,116,0
2024-10-20,prince_rupert_cn,2207698,coal_unit,coal,116,0
2024-10-20,prince_rupert_cn,2209893,petroleum_unit,total_cars,85,0
2024-10-20,prince_rupert_cn,2209893,petroleum_unit,lpg,84,0
2024-10-20,blaine_bnsf,2208134,manifest,total_cars,34,0
2024-10-20,blaine_bnsf,2208228,manifest,total_cars,97,0
2024-10-20,blaine_bnsf,2209125,coal_unit,total_cars,137,0
2024-10-20,blaine_bnsf,2209125,coal_unit,coal,137,0
2024-10-20,blaine_bnsf,2209605,manifest,total_cars,102,0
2024-10-21,vancouver_cn,2211547,intermodal,containers,0,653
2024-10-21,vancouver_cn,2212747,intermodal,containers,0,629
2024-10-21,vancouver_cpkc,2213318,intermodal,containers,0,603
2024-10-21,vancouver_cpkc,2213681,intermodal,containers,0,283
2024-10-21,vancouver_cpkc,2211635,intermodal,containers,0,356
2024-10-21,vancouver_cpkc,2212525,intermodal,containers,0,560
2024-10-21,prince_rupert_cn,2211017,intermodal,containers,0,285
2024-10-21,prince_rupert_cn,2213600,intermodal,containers,0,577
2024-10-21,vancouver_cn,2210047,manifest,total_cars,215,0
2024-10-21,vancouver_cn,2210047,manifest,grain,88,0
2024-10-21,vancouver_cn,2210187,manifest,total_cars,24,0
